program_id;kode;nama;satuan_kerja_id;anggaran;tahun_kinerja
5053;1.02.03.1.01;Perencanaan Kebutuhan Sumber Daya Manusia Kesehatan untuk UKM dan UKP Provinsi;12;279999500;2024
5053;1.02.03.1.02;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Provinsi;12;279999200;2024
5054;1.02.04.1.01;Penerbitan Pengakuan Pedagang Besar Farmasi (PBF) Cabang dan Cabang Penyalur Alat Kesehatan (PAK);12;609999850;2024
5054;1.02.04.1.02;Penerbitan Izin Usaha Kecil Obat Tradisional (UKOT);12;0;2024
5055;1.02.05.1.01;Advokasi, Pemberdayaan, Kemitraan, Peningkatan Peran Serta Masyarakat dan Lintas Sektor Tingkat Daerah Provinsi ;12;280000150;2024
5055;1.02.05.1.02;Pelaksanaan Komunikasi Informasi dan Edukasi (KIE) Perilaku Hidup Bersih dan Sehat dalam rangka Promotif Preventif Tingkat Daerah Provinsi;12;160000200;2024
5055;1.02.05.1.03;Pengembangan dan Pelaksanaan Upaya Kesehatan Bersumber Daya Masyarakat (UKBM) Tingkat Daerah Provinsi;12;160000000;2024
5140;2.16.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;26;237397700;2024
5140;2.16.01.1.02;Administrasi Keuangan Perangkat Daerah;26;8453753407;2024
5140;2.16.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;26;90000000;2024
5140;2.16.01.1.05;Administrasi Kepegawaian Perangkat Daerah;26;346346290;2024
5140;2.16.01.1.06;Administrasi Umum Perangkat Daerah;26;1321378625;2024
5140;2.16.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;26;1556456070;2024
5140;2.16.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;26;249998922;2024
5140;2.16.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;26;1014930000;2024
5138;2.16.02.1.01;Pengelolaan Informasi dan Komunikasi Publik Pemerintah Daerah Provinsi;26;5196557650;2024
5139;2.16.03.1.01;Pengelolaan Nama Domain yang Telah ditetapkan oleh Pemerintah Pusat dan Sub Domain di Lingkup Pemerintah Daerah Provinsi;26;5240303750;2024
5139;2.16.03.1.02;Pengelolaan E-government di Lingkup Pemerintah Daerah Provinsi;26;1167235716;2024
5141;2.20.02.1.01;Penyelenggaraan Statistik Sektoral di Lingkup Daerah Provinsi;26;681310900;2024
5142;2.21.02.1.01;Penyelenggaraan Persandian untuk Pengamanan Informasi Pemerintah Daerah Provinsi;26;557906900;2024
5142;2.21.02.1.02;Penetapan Pola Hubungan Komunikasi Sandi antar Perangkat Daerah Provinsi;26;42507000;2024
5150;2.17.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;27;410390750;2024
5150;2.17.01.1.02;Administrasi Keuangan Perangkat Daerah;27;11600132009;2024
5150;2.17.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;27;59192800;2024
5150;2.17.01.1.05;Administrasi Kepegawaian Perangkat Daerah;27;123350950;2024
5150;2.17.01.1.06;Administrasi Umum Perangkat Daerah;27;630620027;2024
5150;2.17.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;27;20000000;2024
5150;2.17.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;27;687613360;2024
5150;2.17.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;27;422910000;2024
5143;2.17.02.1.01;Penerbitan Izin Usaha Simpan Pinjam untuk Koperasi dengan Wilayah Keanggotaan Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;27;29999450;2024
5143;2.17.02.1.02;Penerbitan Izin Pembukaan Kantor Cabang, Cabang Pembantu dan Kantor Kas Koperasi Simpan Pinjam untuk Koperasi dengan Wilayah Keanggotaan Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;27;89999350;2024
5144;2.17.03.1.01;Pemeriksaan dan Pengawasan Koperasi yang Wilayah Keanggotaannya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;27;139175050;2024
5144;2.17.03.1.02;Pemeriksaan dan Pengawasan Koperasi Simpan Pinjam/Unit Simpan Pinjam Koperasi yang Wilayah Keanggotaannya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;27;50023250;2024
5145;2.17.04.1.01;Penilaian Kesehatan Koperasi Simpan Pinjam/Unit Simpan Pinjam Koperasi yang Wilayah Keanggotaanya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;27;164999250;2024
5146;2.17.05.1.01;Pendidikan dan Latihan Perkoperasian bagi Koperasi yang Wilayah Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;27;4510149974;2024
5147;2.17.06.1.01;Pemberdayaan dan Perlindungan Koperasi yang Keanggotaannya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;27;593569600;2024
5148;2.17.07.1.01;Pemberdayaan Usaha Kecil yang dilakukan Melalui Pendataan, Kemitraan, Kemudahan Perijinan, Penguatan Kelembagaan dan Koordinasi Dengan Para Pemangku Kepentingan;27;461759250;2024
5149;2.17.08.1.01;Pengembangan Usaha Kecil dengan Orientasi Peningkatan Skala Usaha Menjadi Usaha Menengah;27;526206050;2024
5119;2.11.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;21;276020450;2024
5119;2.11.01.1.02;Administrasi Keuangan Perangkat Daerah;21;8669887782;2024
5119;2.11.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;21;14040700;2024
5119;2.11.01.1.05;Administrasi Kepegawaian Perangkat Daerah;21;94215000;2024
5119;2.11.01.1.06;Administrasi Umum Perangkat Daerah;21;867436217;2024
5119;2.11.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;21;271588580;2024
5119;2.11.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;21;421026999;2024
5119;2.11.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;21;1264278800;2024
5109;2.11.02.1.01;Rencana Perlindungan dan Pengelolaan Lingkungan Hidup (RPPLH) Provinsi;21;65398750;2024
5109;2.11.02.1.02;Penyelenggaraan Kajian Lingkungan Hidup Strategis (KLHS) Provinsi;21;508853800;2024
5110;2.11.03.1.01;Pencegahan Pencemaran dan/atau Kerusakan Lingkugan Hidup;21;516288948;2024
5110;2.11.03.1.02;Penanggulangan Pencemaran dan/atau Kerusakan Lingkungan Hidup;21;45734710;2024
5110;2.11.03.1.03;Pemulihan Pencemaran dan/atau Kerusakan Lingkungan Hidup;21;262595000;2024
5111;2.11.04.1.01;Pengelolaan Keanekaragaman Hayati Provinsi;21;99999800;2024
5112;2.11.05.1.01;Pengumpulan Limbah B3 Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;21;135044750;2024
5113;2.11.06.1.01;Pembinaan dan Pengawasan Izin Lingkungan dan Izin PPLH yang diterbitkan oleh Pemerintah Daerah Provinsi;21;233668200;2024
5114;2.11.07.1.02;Peningkatan Kapasitas MHA dan Kearifan Lokal, Pengetahuan Tradisional dan Hak MHA yang terkait dengan PPLH;21;39999850;2024
5115;2.11.08.1.01;Penyelenggaraan Pendidikan, Pelatihan, dan Penyuluhan Lingkungan Hidup untuk Lembaga KeMasyarakatan Tingkat Daerah Provinsi;21;149423700;2024
5116;2.11.09.1.01;Pemberian Penghargaan Lingkungan Hidup Tingkat Daerah Provinsi;21;35000500;2024
5117;2.11.10.1.01;Penyelesaian Pengaduan Masyarakat di Bidang Perlindungan dan Pengelolaan Lingkungan Hidup (PPLH) Provinsi;21;45938300;2024
5118;2.11.11.1.01;Penanganan Sampah di TPA/TPST Regional;21;312058450;2024
5108;2.09.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;19;822995775;2024
5108;2.09.01.1.02;Administrasi Keuangan Perangkat Daerah;19;10413279109;2024
5108;2.09.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;19;77999350;2024
5108;2.09.01.1.06;Administrasi Umum Perangkat Daerah;19;799207064;2024
5108;2.09.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;19;1033766053;2024
5108;2.09.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;19;517351560;2024
5108;2.09.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;19;979659800;2024
5104;2.09.02.1.01;Penyediaan Infrastruktur dan Seluruh Pendukung Kemandirian Pangan pada berbagai Sektor sesuai Kewenangan Daerah Provinsi;19;6193137681;2024
5105;2.09.03.1.01;Penyediaan dan Penyaluran Pangan Pokok atau Pangan Lainnya sesuai dengan Kebutuhan Daerah Provinsi dalam rangka Stabilisasi Pasokan dan Harga Pangan;19;2027233650;2024
5105;2.09.03.1.02;Pengelolaan dan Keseimbangan Cadangan Pangan Provinsi;19;3228033000;2024
5105;2.09.03.1.04;Promosi Pencapaian Target Konsumsi Pangan Perkapita/Tahun sesuai dengan Angka Kecukupan Gizi Melalui Media Provinsi;19;3720693508;2024
5106;2.09.04.1.01;Penyusunan Peta Kerentanan dan Ketahanan Pangan kewenangan Provinsi ;19;145066500;2024
5106;2.09.04.1.02;Penanganan Kerawanan Pangan Kewenangan Provinsi ;19;4544919451;2024
5107;2.09.05.1.01;Pelaksanaan Pengawasan Keamanan Pangan Segar Distribusi Lintas Daerah Kabupaten/Kota;19;932365600;2024
5182;3.26.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;20;286275950;2024
5182;3.26.01.1.02;Administrasi Keuangan Perangkat Daerah;20;8237351516;2024
5182;3.26.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;20;112297260;2024
5182;3.26.01.1.05;Administrasi Kepegawaian Perangkat Daerah;20;7900000;2024
5182;3.26.01.1.06;Administrasi Umum Perangkat Daerah;20;408529345;2024
5182;3.26.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;20;701591000;2024
5182;3.26.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;20;2205401769;2024
5182;3.26.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;20;281504200;2024
5178;3.26.02.1.01;Pengelolaan Daya Tarik Wisata Provinsi;20;136150363;2024
5178;3.26.02.1.02;Pengelolaan Kawasan Strategis Pariwisata Provinsi;20;2121374222;2024
5178;3.26.02.1.03;Pengelolaan Destinasi Pariwisata Provinsi;20;354109091;2024
5178;3.26.02.1.04;Penetapan Tanda Daftar Usaha Pariwisata Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi;20;0;2024
5179;3.26.03.1.01;Pemasaran Pariwisata Dalam dan Luar Negeri Daya Tarik, Destinasi dan Kawasan Strategis Pariwisata Provinsi;20;1358846800;2024
5180;3.26.04.1.01;Penyediaan Sarana dan Prasarana Kota Kreatif;20;778887972;2024
5180;3.26.04.1.02;Pengembangan Ekosistem Ekonomi Kreatif ;20;291892028;2024
5181;3.26.05.1.01;Pelaksanaan Peningkatan Kapasitas Sumber Daya Manusia Pariwisata dan Ekonomi Kreatif Tingkat Lanjutan;20;403608365;2024
5181;3.26.05.1.02;Pengembangan Kapasitas Pelaku Ekonomi Kreatif;20;296391635;2024
5129;2.13.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;23;119346650;2024
5129;2.13.01.1.02;Administrasi Keuangan Perangkat Daerah;23;10483027803;2024
5129;2.13.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;23;49809900;2024
5129;2.13.01.1.05;Administrasi Kepegawaian Perangkat Daerah;23;53704850;2024
5129;2.13.01.1.06;Administrasi Umum Perangkat Daerah;23;960915754;2024
5129;2.13.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;23;266997350;2024
5129;2.13.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;23;457629560;2024
5129;2.13.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;23;555719100;2024
5125;2.13.02.1.01;Penatausahaan Penetapan Susunan Kelembagaan, Pengisian Jabatan, dan Masa Jabatan Kepala Desa dan Desa Adat ;23;2820522580;2024
5126;2.13.03.1.01;Fasilitasi Kerja Sama antar desa yang Menjadi Kewenangan Provinsi;23;345000050;2024
5127;2.13.04.1.01;Pembinaan dan Pengawasan Penyelenggaraan Pemerintahan Desa;23;2484320537;2024
5128;2.13.05.1.01;Pemberdayaan Lembaga keMasyarakatan yang Bergerak di Bidang Pemberdayaan Desa dan Lembaga Adat Tingkat Daerah Provinsi serta Pemberdayaan Masyarakat Hukum Adat yang Masyarakat Pelakunya Hukum Adat yang Sama Berada di Lintas Daerah Kabupaten/Kota;23;6934171827;2024
5103;2.08.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;18;280426200;2024
5103;2.08.01.1.02;Administrasi Keuangan Perangkat Daerah;18;10352948240;2024
5103;2.08.01.1.05;Administrasi Kepegawaian Perangkat Daerah;18;88800090;2024
5103;2.08.01.1.06;Administrasi Umum Perangkat Daerah;18;384597700;2024
5103;2.08.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;18;664665500;2024
5103;2.08.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;18;407790800;2024
5103;2.08.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;18;662234472;2024
5097;2.08.02.1.01;Pelembagaan Pengarusutamaan Gender (PUG) pada Lembaga Pemerintah Kewenangan Provinsi;18;129547550;2024
5097;2.08.02.1.02;Pemberdayaan Perempuan Bidang Politik, Hukum, Sosial, dan Ekonomi pada Organisasi KeMasyarakatan Kewenangan Provinsi;18;80402000;2024
5097;2.08.02.1.03;Penguatan dan Pengembangan Lembaga Penyedia Layanan Pemberdayaan Perempuan Kewenangan Provinsi;18;99999800;2024
5098;2.08.03.1.01;Pencegahan Kekerasan terhadap Perempuan yang melibatkan para Pihak Lingkup Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;18;369674500;2024
5098;2.08.03.1.02;Penyediaan Layanan Rujukan Lanjutan bagi Perempuan Korban Kekerasan yang memerlukan Koordinasi Tingkat Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;18;360411300;2024
5098;2.08.03.1.03;Penguatan dan Pengembangan Lembaga Penyedia Layanan Perlindungan Perempuan Kewenangan Provinsi;18;68898850;2024
5099;2.08.04.1.01;Peningkatan Kualitas Keluarga dalam Mewujudkan Kesetaraan Gender (KG) dan Hak Anak Kewenangan Provinsi;18;1955049350;2024
5099;2.08.04.1.02;Penguatan dan Pengembangan Lembaga Penyedia Layanan Peningkatan Kualitas Keluarga dalam Mewujudkan KG dan Hak Anak Kewenangan Provinsi ;18;399999500;2024
5099;2.08.04.1.03;Penyediaan Layanan bagi Keluarga dalam Mewujudkan KG dan Hak Anak yang Wilayah Kerjanya Lintas Daerah Kabupaten/Kota;18;99999900;2024
5100;2.08.05.1.01;Pengumpulan, Pengolahan Analisis dan Penyajian Data Gender dan Anak dalam Kelembagaan Data di Tingkat Daerah Provinsi;18;300000000;2024
5101;2.08.06.1.01;Pelembagaan PHA pada Lembaga Pemerintah, Non Pemerintah, dan Dunia Usaha Kewenangan Provinsi;18;134000000;2024
5101;2.08.06.1.02;Penguatan dan Pengembangan Lembaga Penyedia Layanan Peningkatan Kualitas Hidup Anak Kewenangan Provinsi;18;449490750;2024
5102;2.08.07.1.01;Pencegahan Kekerasan terhadap Anak yang Melibatkan para Pihak Lingkup Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;18;256528000;2024
5102;2.08.07.1.02;Penyediaan Layanan bagi Anak yang Memerlukan Perlindungan Khusus yang Memerlukan Koordinasi Tingkat Daerah Provinsi;18;169910700;2024
5102;2.08.07.1.03;Penguatan dan Pengembangan Lembaga Penyedia Layanan bagi Anak yang Memerlukan Perlindungan Khusus Tingkat Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;18;590418700;2024
5160;2.19.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;29;373509600;2024
5160;2.19.01.1.02;Administrasi Keuangan Perangkat Daerah;29;8805990071;2024
5160;2.19.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;29;89995050;2024
5160;2.19.01.1.05;Administrasi Kepegawaian Perangkat Daerah;29;27986450;2024
5160;2.19.01.1.06;Administrasi Umum Perangkat Daerah;29;75108930;2024
5160;2.19.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;29;0;2024
5160;2.19.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;29;2391659950;2024
5160;2.19.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;29;460930000;2024
5157;2.19.02.1.01;Penyadaran, Pemberdayaan, dan Pengembangan Pemuda dan Kepemudaan Kewenangan Provinsi;29;986140776;2024
5157;2.19.02.1.02;Pemberdayaan dan Pengembangan Organisasi Kepemudaan Tingkat Daerah Provinsi;29;70000000;2024
5158;2.19.03.1.01;Pembinaan dan Pengembangan Olahraga Pendidikan pada Jenjang Pendidikan yang Menjadi Kewenangan Daerah Provinsi;29;404999995;2024
5158;2.19.03.1.02;Penyelenggaraan Kejuaraan Olahraga;29;1649998913;2024
5158;2.19.03.1.03;Pembinaan dan Pengembangan Olahraga Prestasi Tingkat Nasional;29;274999510;2024
5158;2.19.03.1.04;Pembinaan dan Pengembangan Organisasi Olahraga;29;25531999800;2024
5159;2.19.04.1.01;Pembinaan dan Pengembangan Organisasi Kepramukaan;29;1020000000;2024
5156;2.18.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;28;373807113;2024
5156;2.18.01.1.02;Administrasi Keuangan Perangkat Daerah;28;11931483469;2024
5156;2.18.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;28;79554300;2024
5156;2.18.01.1.05;Administrasi Kepegawaian Perangkat Daerah;28;99675073;2024
5156;2.18.01.1.06;Administrasi Umum Perangkat Daerah;28;330316954;2024
5156;2.18.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;28;282237480;2024
5156;2.18.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;28;930770659;2024
5156;2.18.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;28;306506800;2024
5151;2.18.02.1.01;Penetapan Pemberian Fasilitas/Insentif dibidang Penanaman Modal yang Menjadi Kewenangan Daerah Provinsi;28;110639500;2024
5151;2.18.02.1.02;Pembuatan Peta Potensi Investasi Provinsi;28;564460650;2024
5152;2.18.03.1.01;Penyelenggaraan Promosi Penanaman Modal yang Menjadi Kewenangan Daerah Provinsi;28;601522535;2024
5153;2.18.04.1.01;Penanaman Modal yang Ruang Lingkupnya Lintas Daerah Kabupaten/Kota;28;400999425;2024
5153;2.18.04.1.02;Penanaman Modal yang Menurut Ketentuan Peraturan Perundangan-Undangan Menjadi Kewenangan Daerah Provinsi;28;409124290;2024
5154;2.18.05.1.01;Pengendalian Pelaksanaan Penanaman Modal yang Menjadi Kewenangan Daerah Provinsi;28;1405925500;2024
5155;2.18.06.1.01;Urusan Pengelolaan Data dan Informasi Perizinan dan Non Perizinan Penanaman Modal yang Terintegrasi pada Tingkat Daerah Provinsi;28;267973220;2024
5051;1.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;10;2948520435;2024
5051;1.01.01.1.02;Administrasi Keuangan Perangkat Daerah;10;836764540121;2024
5051;1.01.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;10;372999650;2024
5051;1.01.01.1.06;Administrasi Umum Perangkat Daerah;10;3255955915;2024
5051;1.01.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;10;8379872309;2024
5051;1.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;10;699794380;2024
5048;1.01.02.1.01;Pengelolaan Pendidikan Sekolah Menengah Atas;10;222338092333;2024
5048;1.01.02.1.02;Pengelolaan Pendidikan Sekolah Menengah Kejuruan;10;230312386504;2024
5048;1.01.02.1.03;Pengelolaan Pendidikan Khusus;10;16075800145;2024
5049;1.01.03.1.01;Penetapan Kurikulum Muatan Lokal Pendidikan Menengah;10;106984400;2024
5050;1.01.04.1.01;Pemindahan Pendidik dan Tenaga Kependidikan Lintas Kabupaten/Kota dalam 1 (Satu) Provinsi;10;1088135550;2024
5133;2.14.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;24;27044650;2024
5133;2.14.01.1.02;Administrasi Keuangan Perangkat Daerah;24;7840740843;2024
5133;2.14.01.1.05;Administrasi Kepegawaian Perangkat Daerah;24;172839030;2024
5133;2.14.01.1.06;Administrasi Umum Perangkat Daerah;24;1723145252;2024
5133;2.14.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;24;166358900;2024
5133;2.14.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;24;346928966;2024
5133;2.14.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;24;320600000;2024
5130;2.14.02.1.01;Pemaduan dan Sinkronisasi Kebijakan Pemerintah Pusat dengan Pemerintah Daerah Provinsi dalam rangka Pengendalian Kuantitas Penduduk;24;223763700;2024
5130;2.14.02.1.02;Pemetaan Perkiraan Pengendalian Penduduk Cakupan Daerah Provinsi;24;223883750;2024
5131;2.14.03.1.01;Pengembangan Desain Program, Pengelolaan dan Pelaksanaan Advokasi, Komunikasi, Informasi dan Edukasi (KIE) Pengendalian Penduduk dan Keluarga Berencana (KB) Sesuai Kearifan Budaya Lokal;24;222833654;2024
5131;2.14.03.1.02;Pemberdayaan dan Peningkatan Peran serta Organisasi Kemasyarakatan Tingkat Daerah Provinsi dalam Pengelolaan Pelayanan dan Pembinaan Kesertaan Ber-KB;24;459649450;2024
5132;2.14.04.1.01;Pengelolaan Pelaksanaan Desain Program Pembangunan Keluarga Melalui Pembinaan Ketahanan dan Kesejahteraan Keluarga;24;879517550;2024
5132;2.14.04.1.02;Pemberdayaan dan Peningkatan Peran serta Organisasi KeMasyarakatan Tingkat Daerah Provinsi dalam Pembangunan Keluarga Melalui Pembinaan Ketahanan dan Kesejahteraan Keluarga;24;99999882;2024
5137;2.15.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;25;280363550;2024
5137;2.15.01.1.02;Administrasi Keuangan Perangkat Daerah;25;12411130351;2024
5137;2.15.01.1.05;Administrasi Kepegawaian Perangkat Daerah;25;114840000;2024
5137;2.15.01.1.06;Administrasi Umum Perangkat Daerah;25;675361273;2024
5137;2.15.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;25;302658021;2024
5137;2.15.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;25;1485998516;2024
5137;2.15.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;25;786120000;2024
5134;2.15.02.1.02;Penyediaan Perlengkapan Jalan di Jalan Provinsi;25;2720326385;2024
5134;2.15.02.1.03;Pengelolaan Terminal Penumpang Tipe B;25;287118206;2024
5134;2.15.02.1.05;Pelaksanaan Manajemen dan Rekayasa Lalu Lintas untuk Jaringan Jalan Provinsi;25;102900000;2024
5134;2.15.02.1.06;Persetujuan Hasil Analisis Dampak Lalu Lintas (Andalalin) untuk Jalan Provinsi;25;69066100;2024
5134;2.15.02.1.07;Audit dan Inspeksi Keselamatan LLAJ di Jalan;25;709671859;2024
5134;2.15.02.1.10;Penetapan Rencana Umum Jaringan Trayek Antarkota dalam Daerah Provinsi dan Perkotaan yang Melampaui Batas 1 (satu) Daerah Kabupaten/Kota;25;10824000;2024
5135;2.15.03.1.01;Penerbitan Izin Usaha Angkutan Laut bagi Badan Usaha yang Berdomisili dalam Wilayah dan Beroperasi pada Lintas Pelabuhan antar Daerah Kabupaten/Kota dalam Wilayah Daerah Provinsi;25;73745350;2024
5135;2.15.03.1.02;Penerbitan Izin Usaha Angkutan Laut Pelayaran Rakyat bagi Orang Perorangan atau Badan Usaha yang Berdomisili dan yang Beroperasi pada Lintas Pelabuhan antar Daerah Kabupaten/Kota dalam Daerah Provinsi, Pelabuhan antar Daerah Provinsi, dan Pelabuhan Internasional;25;12499750;2024
5135;2.15.03.1.03;Penerbitan Izin Trayek Penyelenggaraan Angkutan Sungai dan Danau untuk Kapal yang Melayani Trayek antar Daerah Kabupaten/Kota dalam Daerah Provinsi yang Bersangkutan;25;43416500;2024
5135;2.15.03.1.05;Penetapan Lintas Penyeberangan dan Persetujuan Pengoperasian untuk Kapal yang Melayani Penyeberangan Lintas Pelabuhan antar Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;25;48264700;2024
5135;2.15.03.1.06;Penerbitan Izin Usaha Jasa Terkait Berupa Bongkar Muat Barang, Jasa Pengurusan Transportasi, Angkutan Perairan Pelabuhan, Penyewaan Peralatan Angkutan Laut atau Peralatan Jasa Terkait Dengan Angkutan Laut, Tally Mandiri, dan Depo Peti Kemas;25;39999200;2024
5135;2.15.03.1.07;Penetapan Tarif Angkutan Penyeberangan Penumpang Kelas Ekonomi dan Kendaraan Beserta Muatannya pada Lintas Penyeberangan antar Daerah Kabupaten/Kota dalam Daerah Provinsi;25;34563450;2024
5135;2.15.03.1.09;Pembangunan, Penerbitan Izin Pembangunan dan Pengoperasian Pelabuhan Pengumpan Regional;25;143484350;2024
5135;2.15.03.1.10;Pembangunan dan Penerbitan Izin Pelabuhan Sungai dan Danau yang Melayani Trayek Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;25;24804493715;2024
5136;2.15.05.1.02;Penerbitan Izin Usaha, Izin Pembangunan dan Izin Operasi Prasarana Perkeretaapian Umum yang Jaringan Jalurnya Melintasi Batas Daerah;25;14999900;2024
5211;3.30.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;35;658460300;2024
5211;3.30.01.1.02;Administrasi Keuangan Perangkat Daerah;35;15568497683;2024
5211;3.30.01.1.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;35;255093700;2024
5211;3.30.01.1.05;Administrasi Kepegawaian Perangkat Daerah;35;172493100;2024
5211;3.30.01.1.06;Administrasi Umum Perangkat Daerah;35;708479606;2024
5211;3.30.01.1.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;35;2303797130;2024
5211;3.30.01.1.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;35;1036807626;2024
5211;3.30.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;35;922145200;2024
5205;3.30.02.1.02;Penerbitan Surat Izin Usaha Perdagangan Bahan Berbahaya Pengecer Terdaftar, Pemeriksaan Sarana Distribusi Bahan Berbahaya, dan Pengawasan Distribusi, Pengemasan dan Pelabelan Bahan Berbahaya di Tingkat Daerah Provinsi;35;72809000;2024
5205;3.30.02.1.04;Penerbitan Surat Keterangan Asal (SKA) bagi Daerah Provinsi yang Telah Ditetapkan Sebagai Instansi Penerbit SKA dan Angka Pengenal Importir (API);35;266500900;2024
