kegiatan_id;kode;nama;satuan_kerja_id;anggaran;tahun_kinerja
125;1.03.01.1.06.0005;Penyediaan Barang Cetakan dan Penggandaan;14;133430100;2024
125;1.03.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;14;113372000;2024
126;1.03.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;14;1074698658;2024
126;1.03.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;14;11598634495;2024
127;1.03.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;14;823289167;2024
127;1.03.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;14;56800000;2024
127;1.03.01.1.09.0010;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;14;172105398;2024
128;1.03.02.1.01.0009;Pembangunan Tanggul Sungai;14;31467617849;2024
128;1.03.02.1.01.0075;Koordinasi dan Sinkronisasi Peningkatan Kapasitas Kelembagaan Pengelolaan Sumber Daya Air Kewenangan Provinsi;14;722923350;2024
128;1.03.02.1.01.0079;Normalisasi/Restorasi Sungai;14;7684967130;2024
128;1.03.02.1.01.0082;Operasi dan Pemeliharaan Breakwater/Seawall dan Bangunan Pengaman Pantai Lainnya;14;11966362645;2024
128;1.03.02.1.01.0090;Pembinaan dan Pemberdayaan Kelembagaan Pengelolaan Sumber Daya Air Kewenangan Provinsi;14;397955200;2024
128;1.03.02.1.01.0096;Pembangunan Seawall dan Bangunan Pengaman Pantai Lainnya;14;22709410000;2024
128;1.03.02.1.01.0103;Pengelolaan Hidrologi dan Kualitas Air Wilayah Sungai Kewenangan Provinsi;14;2311306390;2024
128;1.03.02.1.01.0107;Operasi dan Pemeliharaan Tanggul dan Tebing Sungai;14;4364107320;2024
128;1.03.02.1.01.0122;Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Pengendali Banjir, Lahar, dan Pengaman Pantai;14;1165345900;2024
128;1.03.02.1.01.0123;Pembangunan Unit Air Baku;14;499999935;2024
129;1.03.02.1.02.0002;Pembangunan Jaringan Irigasi Permukaan;14;0;2024
129;1.03.02.1.02.0008;Peningkatan Jaringan Irigasi Permukaan;14;8174480850;2024
129;1.03.02.1.02.0014;Rehabilitasi Jaringan Irigasi Permukaan;14;10201178050;2024
129;1.03.02.1.02.0015;Rehabilitasi Bendung Irigasi;14;21842749750;2024
129;1.03.02.1.02.0021;Operasi dan Pemeliharaan Jaringan Irigasi Permukaan;14;35013556601;2024
129;1.03.02.1.02.0022;Operasi dan Pemeliharaan Bendung Irigasi;14;465203973;2024
129;1.03.02.1.02.0032;Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Irigasi dan Rawa;14;5525622000;2024
129;1.03.02.1.02.0034;Operasional Kelembagaan Pengelola Irigasi;14;492412500;2024
130;1.03.03.1.01.0015;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Penyediaan Air Minum (SPAM);14;2544543100;2024
130;1.03.03.1.01.0016;Pembinaan dan Pemberdayaan Masyarakat dalam Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM);14;39438300;2024
130;1.03.03.1.01.0017;Pembangunan Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;10857416113;2024
130;1.03.03.1.01.0019;Operasi dan Pemeliharaan Sistem Penyediaan Air Minum (SPAM);14;814426512;2024
130;1.03.03.1.01.0020;Optimalisasi Sistem Penyediaan Air Minum (SPAM) Lintas Kabupaten/Kota;14;554917350;2024
131;1.03.04.1.01.0016;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Pengelolaan Persampahan;14;2218341850;2024
132;1.03.05.1.01.0013;Pembangunan Sistem Pengelolaan Air Limbah Domestik (SPALD) Terpusat;14;2388679756;2024
132;1.03.05.1.01.0015;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Pengelolaan Air Limbah Domestik (SPALD);14;817554750;2024
133;1.03.06.1.01.0010;Operasi dan Pemeliharaan Sistem Drainase Perkotaan;14;13681793200;2024
133;1.03.06.1.01.0012;Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Drainase Perkotaan;14;685239500;2024
133;1.03.06.1.01.0013;Supervisi Pembangunan/Peningkatan/Rehabilitasi Sistem Drainase Perkotaan;14;400000000;2024
134;1.03.08.1.01.0016;Pengubahsuaian Bangunan Gedung untuk Kepentingan Strategis Daerah Provinsi;14;70226500;2024
134;1.03.08.1.01.0019;Pembangunan, Pemanfaatan,  Pelestariaan dan Pembongkaran Bangunan Gedung untuk Kepentingan Strategis Daerah Provinsi;14;275739511956;2024
134;1.03.08.1.01.0020;Pemeliharaan, Perawatan, dan Pemeriksaan Berkala Bangunan Gedung untuk Kepentingan Strategis Daerah Provinsi;14;1817000000;2024
135;1.03.09.1.01.0008;Penataan Bangunan dan Lingkungan Kawasan Cagar Budaya, Kawasan Pariwisata, Kawasan Sistem Perkotaan Nasional dan Kawasan Strategis Lainnya;14;649984440;2024
135;1.03.09.1.01.0009;Penyusunan Rencana dan Teknis  Penataan Bangunan dan Lingkungan di Kawasan Strategis Daerah Provinsi dan Lintas Daerah Kabupaten/Kota;14;9485358288;2024
136;3.29.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;36;40381570;2024
136;3.29.01.1.01.0002;Koordinasi dan Penyusunan Dokumen RKA- SKPD;36;28095400;2024
136;3.29.01.1.01.0003;Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD;36;0;2024
136;3.29.01.1.01.0004;Koordinasi dan Penyusunan DPA-SKPD;36;0;2024
136;3.29.01.1.01.0005;Koordinasi dan Penyusunan Perubahan DPA- SKPD;36;0;2024
136;3.29.01.1.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;36;70758470;2024
136;3.29.01.1.01.0007;Evaluasi Kinerja Perangkat Daerah;36;82660000;2024
137;3.29.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;36;11647935714;2024
137;3.29.01.1.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;36;28234750;2024
137;3.29.01.1.02.0007;Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/Semesteran SKPD;36;64254800;2024
138;3.29.01.1.03.0001;Penyusunan Perencanaan Kebutuhan Barang Milik Daerah SKPD;36;2934600;2024
138;3.29.01.1.03.0004;Pembinaan, Pengawasan, dan Pengendalian Barang Milik Daerah pada SKPD;36;59234850;2024
138;3.29.01.1.03.0005;Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD;36;13275000;2024
139;3.29.01.1.05.0004;Koordinasi dan Pelaksanaan Sistem Informasi Kepegawaian;36;0;2024
139;3.29.01.1.05.0005;Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai;36;50110000;2024
140;3.29.01.1.06.0001;Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor;36;0;2024
140;3.29.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;36;221368551;2024
140;3.29.01.1.06.0003;Penyediaan Peralatan Rumah Tangga;36;2457020;2024
140;3.29.01.1.06.0004;Penyediaan Bahan Logistik Kantor;36;0;2024
140;3.29.01.1.06.0005;Penyediaan Barang Cetakan dan Penggandaan;36;62572600;2024
140;3.29.01.1.06.0006;Penyediaan Bahan Bacaan dan Peraturan Perundang-Undangan;36;12600000;2024
140;3.29.01.1.06.0008;Fasilitasi Kunjungan Tamu;36;7000000;2024
140;3.29.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;36;609469350;2024
141;3.29.01.1.07.0002;Pengadaan Kendaraan Dinas Operasional atau Lapangan;36;22220000;2024
141;3.29.01.1.07.0006;Pengadaan Peralatan dan Mesin Lainnya;36;132305300;2024
142;3.29.01.1.08.0001;Penyediaan Jasa Surat Menyurat;36;0;2024
142;3.29.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;36;468916408;2024
142;3.29.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;36;2086129350;2024
143;3.29.01.1.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;36;252800000;2024
143;3.29.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;36;366329725;2024
143;3.29.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;36;62260000;2024
144;3.29.02.1.01.0001;Pengumpulan dan Pengolahan Data Zona Konservasi Air Tanah pada Cekungan Air Tanah ;36;32271850;2024
144;3.29.02.1.01.0002;Penentuan dan Penetapan Zona Konservasi Air Tanah pada Cekungan Air Tanah;36;90390000;2024
144;3.29.02.1.01.0003;Pengendalian dan Pengawasan Pemanfaatan Zona Konservasi Air Tanah pada Cekungan Air Tanah;36;29337850;2024
145;3.29.02.1.03.0001;Pengumpulan dan Pengolahan Data dan Informasi Nilai Perolehan Air Tanah;36;218700200;2024
145;3.29.02.1.03.0002;Penghitungan, Perumusan dan Penetapan Nilai Perolehan Air Tanah;36;120722250;2024
145;3.29.02.1.03.0003;Pengendalian dan Pengawasan Pemanfaatan Air Tanah;36;97918050;2024
146;3.29.03.1.01.0001;Pengumpulan dan Pengolahan Data dan Informasi Wilayah Izin Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam 1 (satu) Daerah Provinsi dan Wilayah Laut sampai dengan 12 Mil;36;69903200;2024
147;3.29.03.1.03.0002;Koordinasi dan Sinkronisasi dalam rangka Penyusunan Usulan Wilayah Usaha Pertambangan dalam Penetapan Wilayah Pertambangan oleh Pemerintah Pusat;36;38050000;2024
147;3.29.03.1.03.0004;Pengendalian dan Pengawasan Pelaksanaan Perizinan Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam rangka Penanaman Modal Dalam Negeri pada Wilayah Izin Usaha Pertambangan Daerah yang Berada dalam 1 (satu) Daerah Provinsi termasuk Wilayah Laut sampai dengan 12 Mil Laut;36;129981450;2024
147;3.29.03.1.03.0005;Pengawasan Teknis Kaidah Pertambangan yang baik Perizinan Usaha Pertambangan Mineral Bukan Logam dan Batuan dalam rangka Penanaman Modal Dalam Negeri pada Wilayah Izin Usaha Pertambangan Daerah yang Berada dalam 1 (satu) Daerah Provinsi Termasuk Wilayah Laut sampai dengan 12 Mil Laut;36;266550000;2024
148;3.29.03.1.04.0002;Koordinasi dan Sinkronisasi dalam Rangka Penyusunan Usulan WPR dalam penetapan Wilayah Pertambangan oleh Pemerintah Pusat;36;45400000;2024
149;3.29.03.1.24.0002;Pengawasan Pelaksanaan Izin Usaha Pertambangan;36;99999900;2024
150;3.29.05.1.05.0001;Penyusunan dan pemuktahiran data potensi biomassa;36;63687900;2024
150;3.29.05.1.05.0006;Penyusunan dan pemutakhiran data potensi biogas;36;78513900;2024
151;3.29.05.1.07.0002;Pembinaan dan pengawasan aneka EBT (kapasitas terpasang, investasi) di daerah;36;33937850;2024
151;3.29.05.1.07.0006;Perencanaan kegiatan pemanfaatan aneka EBT;36;109682468;2024
151;3.29.05.1.07.0007;Pelaksanaan kegiatan pemanfaatan aneka EBT;36;3061490152;2024
151;3.29.05.1.07.0010;Penyusunan dan pemutakhiran data potensi aneka EBT di daerah;36;39052300;2024
152;3.29.05.1.10.0005;Sosialisasi konservasi energi kepada perangkat daerah provinsi dan kabupaten/kota;36;75245300;2024
153;3.29.06.1.01.0001;Penetapan Prosedur dan Persyaratan Izin Usaha Penyediaan Tenaga Listrik Non Badan Usaha Milik Negara dan Penjualan Tenaga Listrik serta Penyewaan Jaringan kepada Penyedia Tenaga Listrik dalam Daerah Provinsi;36;144257450;2024
153;3.29.06.1.01.0003;Pengendalian dan Pengawasan Pelaksanaan Perizinan Usaha Penyediaan Tenaga Listrik Non Badan Usaha Milik Negara dan Penjualan Tenaga Listrik serta Penyewaan Jaringan kepada Penyedia Tenaga Listrik dalam Daerah Provinsi;36;20977500;2024
154;3.29.06.1.02.0003;Pengendalian dan Pengawasan Pelaksanaan Perizinan Operasi yang Fasilitas Instalasinya dalam Daerah Provinsi;36;171892400;2024
155;3.29.06.1.04.0003;Pengendalian dan Pengawasan Pelaksanaan Harga Jual Tenaga Listrik dan Sewa Jaringan Tenaga Listrik, Rencana Usaha Penyediaan Tenaga Listrik, Penjualan Kelebihan Tenaga Listrik dari Pemegang Izin yang Ditetapkan oleh Daerah Provinsi;36;36070000;2024
156;3.29.06.1.05.0001;Penetapan Prosedur dan Persyaratan Izin Usaha Jasa Penunjang Tenaga Listrik bagi Badan Usaha Dalam Negeri/Mayoritas Sahamnya Dimiliki oleh Penanam Modal Dalam Negeri;36;0;2024
156;3.29.06.1.05.0003;Pengendalian dan Pengawasan Pelaksanaan Perizinan Usaha Jasa Penunjang Tenaga Listrik bagi Badan Usaha Dalam Negeri/Mayoritas Sahamnya Dimiliki oleh Penanam Modal Dalam Negeri;36;38857500;2024
157;3.29.06.1.06.0001;Pengumpulan dan Pengolahan Data dan Informasi Penerima Manfaat dari Kelompok Masyarakat Tidak Mampu;36;72338250;2024
157;3.29.06.1.06.0005;Koordinasi dan Sinkronisasi Penyediaan Tenaga Listrik Belum Berkembang, Daerah Terpencil dan Perdesaan;36;71944700;2024
157;3.29.06.1.06.0006;Pembangunan Sarana Penyediaan Tenaga Listrik Belum Berkembang, Daerah Terpencil dan Perdesaan;36;3075000280;2024
157;3.29.06.1.06.0007;Pengendalian dan Pengawasan Pembangunan Sarana Penyediaan Tenaga Listrik Belum Berkembang, Daerah Terpencil dan Perdesaan;36;20659000;2024
158;2.22.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;11;2327748150;2024
159;2.22.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;11;7412374466;2024
159;2.22.01.1.02.0002;Penyediaan Administrasi Pelaksanaan Tugas ASN;11;589800000;2024
159;2.22.01.1.02.0004;Koordinasi dan Pelaksanaan Akuntansi SKPD;11;89997500;2024
160;2.22.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;11;210605000;2024
161;2.22.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;11;2883330860;2024
162;2.22.02.1.01.0002;Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Kebudayaan;11;1274213600;2024
163;2.22.02.1.02.0001;Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Tradisi Budaya;11;1267269669;2024
163;2.22.02.1.02.0002;Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional;11;25071000;2024
164;2.22.03.1.01.0001;Peningkatan Pendidikan dan Pelatihan Sumber Daya Manusia Kesenian Tradisional;11;49528500;2024
164;2.22.03.1.01.0002;Standardisasi dan Sertifikasi Sumber Daya Manusia Kesenian Tradisional sesuai dengan Kebutuhan dan Tuntutan;11;22237650;2024
164;2.22.03.1.01.0003;Peningkatan Kapasitas Tata Kelola Lembaga Kesenian Tradisional;11;361133108;2024
165;2.22.04.1.01.0003;Peningkatan Akses Masyarakat terhadap Data dan Informasi Sejarah;11;217950000;2024
166;2.22.05.1.01.0001;Pendaftaran Objek Diduga Cagar Budaya;11;80213200;2024
166;2.22.05.1.01.0002;Penetapan Cagar Budaya;11;180867400;2024
167;2.22.05.1.02.0001;Pelindungan Cagar Budaya;11;180000000;2024
167;2.22.05.1.02.0002;Pengembangan Cagar Budaya;11;526945000;2024
167;2.22.05.1.02.0003;Pemanfaatan Cagar Budaya;11;158545900;2024
168;2.22.06.1.01.0002;Pembinaan dan Peningkatan Mutu dan Kapasitas Sumber Daya Manusia Permuseuman;11;1771341904;2024
169;3.28.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;34;177592000;2024
169;3.28.01.1.01.0002;Koordinasi dan Penyusunan Dokumen RKA- SKPD;34;0;2024
169;3.28.01.1.01.0003;Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD;34;0;2024
169;3.28.01.1.01.0004;Koordinasi dan Penyusunan DPA-SKPD;34;0;2024
169;3.28.01.1.01.0005;Koordinasi dan Penyusunan Perubahan DPA- SKPD;34;0;2024
169;3.28.01.1.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;34;301095000;2024
169;3.28.01.1.01.0007;Evaluasi Kinerja Perangkat Daerah;34;0;2024
170;3.28.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;34;54876733514;2024
170;3.28.01.1.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;34;75089750;2024
171;3.28.01.1.03.0002;Pengamanan Barang Milik Daerah SKPD;34;125440000;2024
172;3.28.01.1.05.0004;Koordinasi dan Pelaksanaan Sistem Informasi Kepegawaian;34;216320850;2024
172;3.28.01.1.05.0005;Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai;34;58740000;2024
173;3.28.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;34;54097480;2024
173;3.28.01.1.06.0003;Penyediaan Peralatan Rumah Tangga;34;0;2024
173;3.28.01.1.06.0004;Penyediaan Bahan Logistik Kantor;34;659711438;2024
173;3.28.01.1.06.0005;Penyediaan Barang Cetakan dan Penggandaan;34;121152499;2024
173;3.28.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;34;972477145;2024
174;3.28.01.1.07.0005;Pengadaan Mebel;34;41600200;2024
174;3.28.01.1.07.0006;Pengadaan Peralatan dan Mesin Lainnya;34;1166694780;2024
175;3.28.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;34;848715661;2024
175;3.28.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;34;4964327136;2024
176;3.28.01.1.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;34;483074850;2024
176;3.28.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;34;740992900;2024
176;3.28.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;34;302836000;2024
176;3.28.01.1.09.0010;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;34;485736130;2024
177;3.28.03.1.01.0001;Penyusunan Rancang Bangun Tata Hutan Wilayah Kesatuan Pengelolaan Hutan;34;15000000;2024
178;3.28.03.1.02.0001;Penyusunan Rencana Pengelolaan Kesatuan Pengelolaan Hutan;34;140026500;2024
179;3.28.03.1.03.0004;Koordinasi dan Sinkronisasi Pengendalian Izin Usaha atau Kerjasama Pemanfaatan di Kawasan Hutan Produksi ;34;100000000;2024
180;3.28.03.1.04.0001;Penyusunan Rencana Tahunan Rehabilitasi Lahan (RTnRL);34;94986400;2024
180;3.28.03.1.04.0002;Pembangunan Hutan Rakyat di Luar Kawasan Hutan Negara;34;2447805949;2024
180;3.28.03.1.04.0004;Pembangunan Penghijauan Lingkungan di Luar Kawasan Hutan Negara;34;5039064625;2024
180;3.28.03.1.04.0008;Pembinaan dan/atau Pengawasan dalam rangka Pengembangan Rehabilitasi Lahan;34;535068000;2024
181;3.28.03.1.05.0001;Pencegahan dan Pembatasan Kerusakan Hutan;34;758749378;2024
181;3.28.03.1.05.0002;Pencegahan dan Pembatasan Kerusakan Kawasan Hutan;34;103380000;2024
181;3.28.03.1.05.0003;Pencegahan dan Pembatasan Kerusakan Hasil Hutan;34;111730000;2024
181;3.28.03.1.05.0004;Koordinasi, Sinkronisasi dan Pelaksanaan Perlindungan Hutan;34;15360000;2024
181;3.28.03.1.05.0005;Koordinasi, Sinkronisasi dan Pelaksanaan Pencegahan/Penanggulangan Kebakaran Hutan dan Lahan;34;187041050;2024
182;3.28.03.1.06.0003;Pembudidayaan Hasil Hutan Bukan Kayu dengan tidak Mengurangi Fungsi Pokoknya;34;76168506;2024
182;3.28.03.1.06.0004;Pengawasan Perizinan Pengolahan Hasil Hutan Bukan Kayu;34;172080000;2024
183;3.28.03.1.07.0002;Pembinaan dan Pelaksanaan Pengolahan Hasil Hutan Kayu dengan Kapasitas Produksi <6000 m3/Tahun;34;228171400;2024
184;3.28.03.1.09.0005;Pengawasan Peredaran Benih dan/atau Bibit;34;114382000;2024
185;3.28.04.1.01.0002;Pengamanan Kawasan TAHURA Provinsi;34;54000000;2024
185;3.28.04.1.01.0005;Pemulihan Ekosistem atau Penutupan Kawasan sesuai Rencana Pengelolaan TAHURA Provinsi;34;152000000;2024
185;3.28.04.1.01.0008;Penguatan Kapasitas dan Pemberdayaan Masyarakat di sekitar TAHURA Provinsi;34;620391000;2024
186;3.28.04.1.03.0005;Penguatan Kapasitas dan Pemberdayaan Masyarakat di Kawasan Bernilai Ekosistem Penting Kewenangan Daerah Provinsi;34;69582725;2024
186;3.28.04.1.03.0006;Pengelolaan Daerah Penyangga di Kawasan Bernilai Ekosistem Penting Kewenangan Daerah Provinsi;34;94530000;2024
187;3.28.05.1.01.0001;Peningkatan Kapasitas dan Kompetensi Penyuluh Kehutanan dan SDM Bidang Kehutanan;34;114000000;2024
187;3.28.05.1.01.0002;Penguatan dan Pendampingan Kelembagaan Kelompok Tani Hutan ;34;1515034996;2024
187;3.28.05.1.01.0003;Penyiapan dan Pengembangan Perhutanan Sosial;34;1629181850;2024
188;3.28.06.1.01.0002;Optimalisasi Fungsi dan Daya Dukung Wilayah DAS;34;120000000;2024
188;3.28.06.1.01.0004;Pemberdayaan Masyarakat dalam Kegiatan Pengelolaan DAS;34;30000000;2024
189;3.25.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;31;539707000;2024
189;3.25.01.1.01.0007;Evaluasi Kinerja Perangkat Daerah;31;323196000;2024
190;3.25.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;31;19770778910;2024
190;3.25.01.1.02.0002;Penyediaan Administrasi Pelaksanaan Tugas ASN;31;1094160427;2024
190;3.25.01.1.02.0003;Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD;31;99443000;2024
190;3.25.01.1.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;31;62200000;2024
190;3.25.01.1.02.0007;Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/Semesteran SKPD;31;184390000;2024
191;3.25.01.1.05.0002;Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya;31;100625000;2024
191;3.25.01.1.05.0010;Sosialisasi Peraturan Perundang-Undangan;31;162307349;2024
192;3.25.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;31;3545971049;2024
192;3.25.01.1.06.0005;Penyediaan Barang Cetakan dan Penggandaan;31;174000000;2024
192;3.25.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;31;484312500;2024
193;3.25.01.1.08.0001;Penyediaan Jasa Surat Menyurat;31;130000000;2024
193;3.25.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;31;3923538090;2024
193;3.25.01.1.08.0003;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;31;71810000;2024
193;3.25.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;31;3492444440;2024
194;3.25.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;31;888090000;2024
194;3.25.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;31;507094820;2024
194;3.25.01.1.09.0007;Pemeliharaan Aset Tetap Lainnya;31;317980205;2024
194;3.25.01.1.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;31;329052000;2024
195;3.25.02.1.01.0001;Penyusunan dan Penetapan Rencana Zonasi Wilayah Pesisir dan Pulau-Pulau Kecil;31;218946000;2024
195;3.25.02.1.01.0002;Pengelolaan Kawasan Konservasi di Wilayah Pesisir dan Pulau-Pulau Kecil Berdasarkan Penetapan dari Pemerintah Pusat;31;662389870;2024
195;3.25.02.1.01.0003;Rehabilitasi Wilayah Perairan Pesisir dan Pulau-Pulau Kecil;31;692146375;2024
195;3.25.02.1.01.0004;Mitigasi Bencana Wilayah Pesisir dan Pulau-Pulau Kecil;31;75000000;2024
196;3.25.02.1.02.0002;Penerbitan Rekomendasi Izin Lokasi dan Izin Pengelolaan Ruang Laut di Bawah 12 Mil di Luar Minyak dan Gas Bumi;31;59914000;2024
196;3.25.02.1.02.0004;Penerbitan Rekomendasi Izin Pelaksanaan Reklamasi di Perairan Pesisir;31;283881625;2024
196;3.25.02.1.02.0005;Pencatatan dan Pengadministrasian Izin Lokasi Perairan dalam Sistem Kadaster Laut;31;38460000;2024
197;3.25.02.1.03.0001;Pengembangan Kapasitas Masyarakat Pesisir dan Pulau-Pulau Kecil;31;70000000;2024
197;3.25.02.1.03.0002;Penguatan dan Pengembangan Kelembagaan Masyarakat Pesisir dan Pulau-Pulau Kecil;31;170000000;2024
198;3.25.03.1.01.0001;Penyediaan Data dan Informasi Sumber Daya Ikan;31;1055651765;2024
198;3.25.03.1.01.0002;Penyediaan Prasarana Usaha Perikanan Tangkap;31;442059874;2024
198;3.25.03.1.01.0003;Penjaminan Ketersediaan Sarana Usaha Perikanan Tangkap;31;8559011100;2024
199;3.25.03.1.02.0001;Penyediaan Data dan Informasi Sumber Daya Ikan;31;0;2024
200;3.25.03.1.03.0003;Penyediaan Data dan Informasi Usaha Perikanan Tangkap untuk Kapal Perikanan Berukuran di Atas 10 GT sampai dengan 30 GT;31;280000000;2024
201;3.25.03.1.06.0002;Penyediaan Sarana dan Prasarana Pelabuhan Perikanan;31;12506721760;2024
201;3.25.03.1.06.0003;Pelaksanaan Fungsi Pemerintahan dan Pengusahaan Pelabuhan Perikanan;31;735258622;2024
202;3.25.04.1.05.0001;Penyediaan Data dan Informasi Pembudidayaan Ikan di Laut dan Lintas Daerah Kabupaten/Kota;31;641048750;2024
202;3.25.04.1.05.0002;Penyediaan Prasarana Pembudidayaan Ikan di Laut ;31;0;2024
202;3.25.04.1.05.0004;Penjaminan Ketersediaan Sarana Pembudidayaan Ikan di Laut;31;898274360;2024
203;3.25.04.1.06.0001;Penyediaan Prasarana Pembudidayaan Ikan di Air Payau dan Air Tawar yang Penggunaan Sumber Dayanya Lebih Efisien apabila Dilakukan oleh Daerah Provinsi dan/atau Manfaat atau Dampak Negatifnya Lintas Daerah Kabupaten/Kota;31;4383298500;2024
203;3.25.04.1.06.0002;Penyediaan Sarana Pembudidayaan Ikan di Air Payau dan Air Tawar yang Penggunaan Sumber Dayanya Lebih Efisien apabila Dilakukan oleh Daerah Provinsi dan/atau Manfaat atau Dampak Negatifnya Lintas Daerah Kabupaten/Kota;31;3032547709;2024
204;3.25.05.1.01.0001;Pengawasan Pemanfaatan Ruang Laut sampai dengan 12 Mil;31;504968000;2024
204;3.25.05.1.01.0002;Pengawasan Usaha Perikanan Tangkap sampai dengan 12 Mil ;31;1274100000;2024
204;3.25.05.1.01.0003;Pengawasan Usaha Perikanan Bidang Pembudidayaan Ikan di Laut sampai dengan 12 Mil ;31;90600000;2024
204;3.25.05.1.01.0004;Penumbuhan dan Pengembangan Kelompok Masyarakat Pengawas (POKMASWAS);31;1671849500;2024
