id,satuan_kerja_id,satuan_kerja_nama,lv0_jabatan_id,lv0_jabatan_nama,lv0_eselon_nm,lv1_unit_kerja_id,lv1_unit_kerja_nama,lv1_jabatan_id,lv1_jabatan_nama,lv1_eselon_nm,lv2_unit_kerja_id,lv2_unit_kerja_nama,lv2_jabatan_id,lv2_jabatan_nama,lv2_eselon_nm,lv3_unit_kerja_id,lv3_unit_kerja_nama,lv3_jabatan_id,lv3_jabatan_nama,lv3_eselon_nm,lv4_unit_kerja_id,lv4_unit_kerja_nama,lv4_jabatan_id,lv4_jabatan_nama,lv4_eselon_nm,lv5_unit_kerja_id,lv5_unit_kerja_nama,lv5_jabatan_id,lv5_jabatan_nama,lv5_eselon_nm,lv6_unit_kerja_id,lv6_unit_kerja_nama,lv6_jabatan_id,lv6_jabatan_nama,lv6_eselon_nm,lv7_unit_kerja_id,lv7_unit_kerja_nama,lv7_jabatan_id,lv7_jabatan_nama,lv7_eselon_nm,level,unit_kerja_kode,parent_id,jabatan_id,eselon_nm,kode_unit_kerja,eselon_id,jabatan_nama,unit_kerja_nama,gol_id_minimum,alamat,latitude,longitude,m_kabkot_id,nama_kota,unit_kerja_id_baru,status,unit_kerja_aktif_mulai,unit_kerja_aktif_selesai,kode_jabatan,created_at,updated_at
542,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,487,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA,33501,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA,III.b,963,SMK NEGERI 1 LEMBO RAYA KAB. MOROWALI UTARA,34169,KEPALA SMK NEGERI 1 LEMBO RAYA KAB. MOROWALI UTARA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMK,487,34169,,1.03E+11,,KEPALA SMK NEGERI 1 LEMBO RAYA KAB. MOROWALI UTARA,SMK NEGERI 1 LEMBO RAYA KAB. MOROWALI UTARA,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
543,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,1,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,34132,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,II.a,2,BIRO PEMERINTAHAN DAN OTONOMI DAERAH,34131,KEPALA BIRO PEMERINTAHAN DAN OTONOMI DAERAH,II.b,3,BAGIAN PEMERINTAHAN,34130,KEPALA BAGIAN PEMERINTAHAN,III.a,39,SUB BAGIAN TATA USAHA,34127,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,4,,3,34127,IV.a,1.00E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
544,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,555,SMA NEGERI 1 PARIGI TENGAH KAB. PARIGI MOUTONG,33672,KEPALA SMA NEGERI 1 PARIGI TENGAH KAB. PARIGI MOUTONG,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,481,33672,,1.03E+11,,KEPALA SMA NEGERI 1 PARIGI TENGAH KAB. PARIGI MOUTONG,SMA NEGERI 1 PARIGI TENGAH KAB. PARIGI MOUTONG,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
545,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,558,SMA NEGERI 1 AMPIBABO KAB. PARIGI MOUTONG,33675,KEPALA SMA NEGERI 1 AMPIBABO KAB. PARIGI MOUTONG,IV.b,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,481,33675,IV.b,1.03E+11,42,KEPALA SMA NEGERI 1 AMPIBABO KAB. PARIGI MOUTONG,SMA NEGERI 1 AMPIBABO KAB. PARIGI MOUTONG,132,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
546,25,DINAS PERHUBUNGAN,33482,KEPALA DINAS PERHUBUNGAN,II.a,427,SEKRETARIAT,33483,SEKRETARIS,III.a,428,SUB BAGIAN KEPEGAWAIAN DAN UMUM,33484,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,427,33484,IV.a,1.02E+11,41,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,SUB BAGIAN KEPEGAWAIAN DAN UMUM,133,JL. R.A. KARTINI NO.35 PALU,,,,,,1,,,,,
547,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,489,"CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",33502,"KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",III.b,1061,SMK NEGERI 1 BANGGAI KAB. BANGGAI LAUT,34222,KEPALA SMK NEGERI 1 BANGGAI KAB. BANGGAI LAUT,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMK,489,34222,,1.03E+11,,KEPALA SMK NEGERI 1 BANGGAI KAB. BANGGAI LAUT,SMK NEGERI 1 BANGGAI KAB. BANGGAI LAUT,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
548,33,DINAS PERKEBUNAN DAN PETERNAKAN,37689,KEPALA DINAS PERKEBUNAN DAN PETERNAKAN,II.a,882,UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN,36599,KEPALA UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,UPTD Tipe A,33,36599,III.a,1.03E+11,31,KEPALA UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN,UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN,141,JL. R.A. KARTINI NO.25 & 31 PALU,,,,,,1,,,,,
549,33,DINAS PERKEBUNAN DAN PETERNAKAN,37689,KEPALA DINAS PERKEBUNAN DAN PETERNAKAN,II.a,882,UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN,36599,KEPALA UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN,III.a,885,SUB BAGIAN TATA USAHA,36603,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,882,36603,IV.a,1.03E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. R.A. KARTINI NO.25 & 31 PALU,,,,,,1,,,,,
550,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,1,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,34132,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,II.a,2,BIRO PEMERINTAHAN DAN OTONOMI DAERAH,34131,KEPALA BIRO PEMERINTAHAN DAN OTONOMI DAERAH,II.b,6,BAGIAN OTONOMI DAERAH,34126,KEPALA BAGIAN OTONOMI DAERAH,III.a,,,,,,,,,,,,,,,,,,,,,3,,2,34126,III.a,1.00E+11,31,KEPALA BAGIAN OTONOMI DAERAH,BAGIAN OTONOMI DAERAH,141,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
551,48,INSPEKTORAT DAERAH,33591,INSPEKTUR DAERAH,II.a,237,INSPEKTUR PEMBANTU WILAYAH I,34003,INSPEKTUR PEMBANTU WILAYAH I,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,48,34003,III.a,1.04E+11,31,INSPEKTUR PEMBANTU WILAYAH I,INSPEKTUR PEMBANTU WILAYAH I,141,JL. DEWI SARTIKA NO.47 PALU,,,,,,1,,,,,
552,33,DINAS PERKEBUNAN DAN PETERNAKAN,37689,KEPALA DINAS PERKEBUNAN DAN PETERNAKAN,II.a,929,SEKRETARIAT,36556,SEKRETARIS,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,33,36556,III.a,1.03E+11,31,SEKRETARIS,SEKRETARIAT,141,JL. R.A. KARTINI NO.25 & 31 PALU,,,,,,1,,,,,
553,12,DINAS KESEHATAN,34343,KEPALA DINAS KESEHATAN,II.a,998,UPT RUMAH SAKIT MADANI PALU,34406,KEPALA UPT RUMAH SAKIT MADANI PALU,III.a,15,BIDANG PENUNJANG PELAYANAN,38708,KEPALA BIDANG PENUNJANG PELAYANAN,III.b,,,,,,,,,,,,,,,,,,,,,,,,,,2,,998,38708,III.b,1.00E+11,32,KEPALA BIDANG PENUNJANG PELAYANAN,BIDANG PENUNJANG PELAYANAN,134,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,,,
554,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,568,SMA NEGERI 1 BALINGGI KAB. PARIGI MOUTONG,33686,KEPALA SMA NEGERI 1 BALINGGI KAB. PARIGI MOUTONG,IV.b,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,481,33686,IV.b,1.03E+11,42,KEPALA SMA NEGERI 1 BALINGGI KAB. PARIGI MOUTONG,SMA NEGERI 1 BALINGGI KAB. PARIGI MOUTONG,132,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
189,34,DINAS KEHUTANAN,33380,KEPALA DINAS KEHUTANAN,II.a,485,UPTD KESATUAN PENGELOLAAN HUTAN BALANTAK,33415,KEPALA UPTD KESATUAN PENGELOLAAN HUTAN BALANTAK,III.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,33415,III.b,1.02E+11,32,KEPALA UPTD KESATUAN PENGELOLAAN HUTAN BALANTAK,UPTD KESATUAN PENGELOLAAN HUTAN BALANTAK,134,JL. S. PARMAN NO. 9 PALU,,,,,,1,,,,,
555,4,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH,33412,KEPALA BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH,II.a,221,BIDANG PERBENDAHARAAN,33547,KEPALA BIDANG PERBENDAHARAAN,III.a,223,SUB BIDANG BELANJA LANGSUNG,33549,KEPALA SUB BIDANG BELANJA LANGSUNG,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,221,33549,IV.a,1.03E+11,41,KEPALA SUB BIDANG BELANJA LANGSUNG,SUB BIDANG BELANJA LANGSUNG,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
556,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,546,SMK NEGERI 1 BALAESANG KAB. DONGGALA,33663,KEPALA SMK NEGERI 1 BALAESANG KAB. DONGGALA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMK,481,33663,,1.03E+11,,KEPALA SMK NEGERI 1 BALAESANG KAB. DONGGALA,SMK NEGERI 1 BALAESANG KAB. DONGGALA,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
557,33,DINAS PERKEBUNAN DAN PETERNAKAN,37689,KEPALA DINAS PERKEBUNAN DAN PETERNAKAN,II.a,886,UPT VETERINER,36591,KEPALA UPT VETERINER,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,UPTD Tipe A,33,36591,III.a,1.03E+11,31,KEPALA UPT VETERINER,UPT VETERINER,141,JL. R.A. KARTINI NO.25 & 31 PALU,,,,,,1,,,,,
558,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,573,SMK NEGERI 1 TAOPA KAB. PARIGI MOUTONG,33691,KEPALA SMK NEGERI 1 TAOPA KAB. PARIGI MOUTONG,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMK,481,33691,,1.03E+11,,KEPALA SMK NEGERI 1 TAOPA KAB. PARIGI MOUTONG,SMK NEGERI 1 TAOPA KAB. PARIGI MOUTONG,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
559,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,585,SMA NEGERI 1 PARIGI BARAT KAB. PARIGI MOUTONG,33703,KEPALA SMA NEGERI 1 PARIGI BARAT KAB. PARIGI MOUTONG,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,481,33703,,1.03E+11,,KEPALA SMA NEGERI 1 PARIGI BARAT KAB. PARIGI MOUTONG,SMA NEGERI 1 PARIGI BARAT KAB. PARIGI MOUTONG,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
560,13,DINAS BINA MARGA DAN TATA RUANG,33455,KEPALA DINAS BINA MARGA DAN PENATAAN RUANG,II.a,390,BIDANG PENATAAN RUANG,33460,KEPALA BIDANG PENATAAN RUANG,III.a,391,SEKSI PEMANFAATAN RUANG,33461,KEPALA SEKSI PEMANFAATAN RUANG,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,390,33461,IV.a,1.00E+11,41,KEPALA SEKSI PEMANFAATAN RUANG,SEKSI PEMANFAATAN RUANG,133,"JL. TOWUA, NO. 85 PALU",,,,,,1,,,,,
561,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,1,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,34132,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,II.a,2,BIRO PEMERINTAHAN DAN OTONOMI DAERAH,34131,KEPALA BIRO PEMERINTAHAN DAN OTONOMI DAERAH,II.b,6,BAGIAN OTONOMI DAERAH,34126,KEPALA BAGIAN OTONOMI DAERAH,III.a,41,SUB BAGIAN PENGEMBANGAN OTONOMI DAERAH DAN PENATAAN URUSAN,34124,KEPALA SUB BAGIAN PENGEMBANGAN OTONOMI DAERAH DAN PENATAAN URUSAN,IV.a,,,,,,,,,,,,,,,,4,,6,34124,IV.a,1.00E+11,41,KEPALA SUB BAGIAN PENGEMBANGAN OTONOMI DAERAH DAN PENATAAN URUSAN,SUB BAGIAN PENGEMBANGAN OTONOMI DAERAH DAN PENATAAN URUSAN,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
563,33,DINAS PERKEBUNAN DAN PETERNAKAN,37689,KEPALA DINAS PERKEBUNAN DAN PETERNAKAN,II.a,929,SEKRETARIAT,36556,SEKRETARIS,III.a,930,SUB BAGIAN KEPEGAWAIAN DAN UMUM,36559,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,929,36559,IV.a,1.03E+11,41,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,SUB BAGIAN KEPEGAWAIAN DAN UMUM,133,JL. R.A. KARTINI NO.25 & 31 PALU,,,,,,1,,,,,
564,48,INSPEKTORAT DAERAH,33591,INSPEKTUR DAERAH,II.a,234,SEKRETARIAT,33590,SEKRETARIS,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,48,33590,III.a,1.04E+11,31,SEKRETARIS,SEKRETARIAT,141,JL. DEWI SARTIKA NO.47 PALU,,,,,,1,,,,,
565,7,BADAN RISET DAN INOVASI DAERAH,33447,KEPALA BADAN RISET DAN INOVASI DAERAH,II.a,260,SEKRETARIAT,33452,KEPALA SEKRETARIAT,III.a,262,SUB BAGIAN KEPEGAWAIAN DAN UMUM,33454,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,260,33454,IV.a,1.04E+11,41,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,SUB BAGIAN KEPEGAWAIAN DAN UMUM,133,"JL. GARUDA, NO 30 A PALU",,,,,,1,,,,,
566,17,DINAS TENAGA KERJA DAN TRANSMIGRASI,34947,KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI,II.a,726,UPT PENGAWASAN KETENAGAKERJAAN WILAYAH I,35271,KEPALA UPT PENGAWASAN KETENAGAKERJAAN WILAYAH I,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,UPTD Tipe A,17,35271,III.a,1.01E+11,31,KEPALA UPT PENGAWASAN KETENAGAKERJAAN WILAYAH I,UPT PENGAWASAN KETENAGAKERJAAN WILAYAH I,141,JL. R.A. KARTINI NO. 98 PALU,,,,,,1,,,,,
567,48,INSPEKTORAT DAERAH,33591,INSPEKTUR DAERAH,II.a,234,SEKRETARIAT,33590,SEKRETARIS,III.a,236,SUB BAGIAN KEPEGAWAIAN DAN UMUM,34002,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,234,34002,IV.a,1.04E+11,41,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,SUB BAGIAN KEPEGAWAIAN DAN UMUM,133,JL. DEWI SARTIKA NO.47 PALU,,,,,,1,,,,,
568,14,DINAS CIPTA KARYA DAN SUMBER DAYA AIR,33805,KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR,II.a,682,UPT SISTEM PENGELOLAAN AIR MINUM DAERAH,33837,KEPALA UPT SISTEM PENGELOLAAN AIR MINUM DAERAH,III.b,683,SUB BAGIAN TATA USAHA,33839,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,682,33839,IV.a,1.01E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. PROF. MOH. YAMIN NO.33 PALU,,,,,,1,,,,,
569,25,DINAS PERHUBUNGAN,33482,KEPALA DINAS PERHUBUNGAN,II.a,411,UPT PENGELOLAAN PRASARANA PERHUBUNGAN,33495,KEPALA UPT PENGELOLAAN PRASARANA PERHUBUNGAN,III.b,415,SUB BAGIAN TATA USAHA,33498,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,411,33498,IV.a,1.02E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. R.A. KARTINI NO.35 PALU,,,,,,1,,,,,
570,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,487,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA,33501,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA,III.b,945,SLB NEGERI KTM MOROWALI KAB. MOROWALI,34151,KEPALA SLB NEGERI KTM MOROWALI KAB. MOROWALI,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SLB,487,34151,,1.03E+11,,KEPALA SLB NEGERI KTM MOROWALI KAB. MOROWALI,SLB NEGERI KTM MOROWALI KAB. MOROWALI,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
571,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,1,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,34132,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,II.a,9,BIRO KESEJAHTERAAN RAKYAT,34118,KEPALA BIRO KESEJAHTERAAN RAKYAT,II.b,55,BAGIAN KESEJAHTERAAN RAKYAT PELAYANAN DASAR,34109,KEPALA BAGIAN KESEJAHTERAAN RAKYAT PELAYANAN DASAR,III.a,56,SUB BAGIAN KESEHATAN,34108,KEPALA SUB BAGIAN KESEHATAN,IV.a,,,,,,,,,,,,,,,,4,,55,34108,IV.a,1.00E+11,41,KEPALA SUB BAGIAN KESEHATAN,SUB BAGIAN KESEHATAN,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
572,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,487,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA,33501,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA,III.b,918,SMA NEGERI 1 BUNGKU KAB. MOROWALI,34136,KEPALA SMA NEGERI 1 BUNGKU TENGAH KAB. MOROWALI,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,487,34136,,1.03E+11,,KEPALA SMA NEGERI 1 BUNGKU TENGAH KAB. MOROWALI,SMA NEGERI 1 BUNGKU KAB. MOROWALI,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
573,4,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH,33412,KEPALA BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH,II.a,218,BIDANG AKUNTANSI,33550,KEPALA BIDANG AKUNTANSI,IV.a,219,SUB BIDANG AKUNTANSI DAN PELAPORAN,33551,KEPALA SUB BIDANG AKUNTANSI DAN PELAPORAN,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,218,33551,IV.a,1.03E+11,41,KEPALA SUB BIDANG AKUNTANSI DAN PELAPORAN,SUB BIDANG AKUNTANSI DAN PELAPORAN,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
574,33,DINAS PERKEBUNAN DAN PETERNAKAN,37689,KEPALA DINAS PERKEBUNAN DAN PETERNAKAN,II.a,926,BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER,36569,KEPALA BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,33,36569,III.a,1.03E+11,31,KEPALA BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER,BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER,141,JL. R.A. KARTINI NO.25 & 31 PALU,,,,,,1,,,,,
575,48,INSPEKTORAT DAERAH,33591,INSPEKTUR DAERAH,II.a,234,SEKRETARIAT,33590,SEKRETARIS,III.a,235,"SUB BAGIAN PROGRAM, KEUANGAN DAN ASET",34001,"KEPALA SUB BAGIAN PROGRAM, KEUANGAN DAN ASET",IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,234,34001,IV.a,1.04E+11,41,"KEPALA SUB BAGIAN PROGRAM, KEUANGAN DAN ASET","SUB BAGIAN PROGRAM, KEUANGAN DAN ASET",133,JL. DEWI SARTIKA NO.47 PALU,,,,,,1,,,,,
576,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,72,ASISTEN PEREKONOMIAN DAN PEMBANGUNAN,39771,ASISTEN PEREKONOMIAN DAN PEMBANGUNAN,II.a,118,BIRO PENGADAAN BARANG/JASA,38323,KEPALA BIRO PENGADAAN BARANG/JASA,II.b,119,BAGIAN PENGELOLAAN PENGADAAN BARANG/JASA,38334,KEPALA BAGIAN PENGELOLAAN PENGADAAN BARANG/JASA,III.a,122,SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA,38474,KEPALA SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA,IV.a,,,,,,,,,,,,,,,,4,,119,38474,IV.a,1.00E+11,41,KEPALA SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA,SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
577,14,DINAS CIPTA KARYA DAN SUMBER DAYA AIR,33805,KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR,II.a,679,"BIDANG SUNGAI, PANTAI, DANAU DAN AIR BAKU",33823,"KEPALA BIDANG SUNGAI, PANTAI, DANAU DAN AIR BAKU",III.a,680,"SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU",33825,"KEPALA SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU",IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,679,33825,IV.a,1.01E+11,41,"KEPALA SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU","SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU",133,JL. PROF. MOH. YAMIN NO.33 PALU,,,,,,1,,,,,
578,3,BADAN PENDAPATAN DAERAH,33784,KEPALA BADAN PENDAPATAN DAERAH,II.a,333,UPTD BADAN PENDAPATAN WILAYAH VI,33846,KEPALA UPTD BADAN PENDAPATAN WILAYAH VI,III.b,334,SUB BAGIAN TATA USAHA,33847,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,333,33847,IV.a,1.03E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. PROF. DR. MOH. YAMIN NO. 34 PALU,,,,,,1,,,,,
579,36,DINAS ENERGI DAN SUMBER DAYA MINERAL,33744,KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL,II.a,635,SEKRETARIAT,33745,SEKRETARIS,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,36,33745,III.a,1.02E+11,31,SEKRETARIS,SEKRETARIAT,141,JL. SAM RATULANGI NO.25 PALU,,,,,,1,,,,,
580,25,DINAS PERHUBUNGAN,33482,KEPALA DINAS PERHUBUNGAN,II.a,416,BIDANG PELAYARAN LAUT DAN LLASDP,33492,KEPALA BIDANG PELAYARAN LAUT DAN LLASDP,III.a,418,SEKSI LALU LINTAS ANGKUTAN LAUT,33494,KEPALA SEKSI LALU LINTAS ANGKUTAN LAUT,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,416,33494,IV.a,1.02E+11,41,KEPALA SEKSI LALU LINTAS ANGKUTAN LAUT,SEKSI LALU LINTAS ANGKUTAN LAUT,133,JL. R.A. KARTINI NO.35 PALU,,,,,,1,,,,,
