kegiatan_id;kode;nama;satuan_kerja_id;anggaran;tahun_kinerja
661;8.01.01.1.07.0005;Pengadaan Mebel;2;204891500;2025
661;8.01.01.1.07.0006;Pengadaan Peralatan dan Mesin Lainnya;2;711868050;2025
662;8.01.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;2;112752000;2025
662;8.01.01.1.08.0003;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;2;142273933;2025
662;8.01.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;2;124880000;2025
663;8.01.01.1.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;2;806754400;2025
663;8.01.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;2;53150000;2025
664;8.01.02.1.01.0002;Perumusan Kebijakan Teknis di Bidang Ideologi Wawasan Kebangsaan, Bela Negara, Karakter Bangsa, Pembauran Kebangsaan, Bhineka Tunggal Ika dan Sejarah Kebangsaan;2;0;2025
664;8.01.02.1.01.0003;Pelaksanaan Kebijakan di Bidang Ideologi Wawasan Kebangsaan, Bela Negara, Karakter Bangsa, Pembauran Kebangsaan, Bhineka Tunggal Ika dan Sejarah Kebangsaan;2;80128800;2025
664;8.01.02.1.01.0004;Pelaksanaan Koordinasi di Bidang Ideologi Wawasan Kebangsaan, Bela Negara, Karakter Bangsa, Pembauran Kebangsaan, Bhineka Tunggal Ika dan Sejarah Kebangsaan;2;65661025;2025
664;8.01.02.1.01.0005;Pelaksanaan Monitoring Evaluasi dan Pelaporan di Bidang Ideologi Wawasan Kebangsaan, Bela Negara, Karakter Bangsa, Pembauran Kebangsaan, Bhineka Tunggal Ika dan Sejarah Kebangsaan;2;69862700;2025
664;8.01.02.1.01.0006;Pembentukan dan Penumbuhan Karakter Keluarga Melalui Peningkatan Kesadaran Masyarakat akan Pentingnya Penghayatan dan Pengamalan Pancasila dalam Semua Aspek Kehidupan Bermasyarakat, Berbangsa, dan Bernegara;2;40727825;2025
664;8.01.02.1.01.0007;Pengangkatan Purnapaskibraka Duta Pancasila;2;47235000;2025
664;8.01.02.1.01.0008;Pembinaan terhadap aktivitas kepaskibrakaan dan  Purnapaskibraka;2;49011350;2025
664;8.01.02.1.01.0009;Pelaksanaan tugas Paskibraka;2;120789000;2025
664;8.01.02.1.01.0010;Pelaksanaan tugas Purnapaskibraka Duta Pancasila;2;0;2025
664;8.01.02.1.01.0011;Pembinaan Lanjutan kepada Purnapaskibraka Duta  Pancasila;2;0;2025
664;8.01.02.1.01.0012;Pembentukan Paskibraka;2;17257375;2025
665;8.01.03.1.01.0002;Penyusunan Bahan Perumusan Kebijakan di Bidang Pendidikan Politik, Etika Budaya Politik, Peningkatan Demokrasi, Fasilitasi Kelembagaan Pemerintahan, Perwakilan dan Partai Politik, Pemilihan Umum/Pemilihan Umum Kepala Daerah, serta Pemantauan Situasi Politik di Daerah;2;1571288000;2025
665;8.01.03.1.01.0003;Pelaksanaan Kebijakan di Bidang Pendidikan Politik, Etika Budaya Politik, Peningkatan Demokrasi, Fasilitasi Kelembagaan Pemerintahan, Perwakilan dan Partai Politik, Pemilihan Umum/Pemilihan Umum Kepala Daerah, serta Pemantauan Situasi Politik di Daerah;2;77312800;2025
665;8.01.03.1.01.0004;Pelaksanaan Koordinasi di Bidang Pendidikan Politik, Etika Budaya Politik, Peningkatan Demokrasi, Fasilitasi Kelembagaan Pemerintahan, Perwakilan dan Partai Politik, Pemilihan Umum/Pemilihan Umum Kepala Daerah, serta Pemantauan Situasi Politik di Daerah;2;200367800;2025
665;8.01.03.1.01.0005;Pelaksanaan Monitoring, Evaluasi dan Pelaporan di Bidang Pendidikan Politik, Etika Budaya Politik, Peningkatan Demokrasi, Fasilitasi Kelembagaan Pemerintahan, Perwakilan dan Partai Politik, Pemilihan Umum/Pemilihan Umum Kepala Daerah, serta Pemantauan Situasi Politik di Daerah;2;155752000;2025
666;8.01.04.1.01.0002;Penyusunan Bahan Perumusan Kebijakan Dibidang Pendaftaran Ormas, Pemberdayaan Ormas, Evaluasi dan Mediasi Sengketa Ormas, Pengawasan Ormas dan Ormas Asing di Daerah;2;29000000000;2025
666;8.01.04.1.01.0003;Pelaksanaan Kebijakan Dibidang Pendaftaran Ormas, Pemberdayaan Ormas, Evaluasi dan Mediasi Sengketa Ormas, Pengawasan Ormas dan Ormas Asing di Daerah;2;97634200;2025
666;8.01.04.1.01.0004;Pelaksanaan Koordinasi Dibidang Pendaftaran Ormas, Pemberdayaan Ormas, Evaluasi dan Mediasi Sengketa Ormas, Pengawasan Ormas dan Ormas Asing di Daerah;2;79132100;2025
666;8.01.04.1.01.0005;Pelaksanaan Monitoring Evaluasi dan Pelaporan Dibidang Pendaftaran Ormas, Pemberdayaan Ormas, Evaluasi dan Mediasi Sengketa Ormas, Pengawasan Ormas dan Ormas Asing di Daerah;2;74563500;2025
667;8.01.05.1.01.0003;Pelaksanaan Kebijakan di Bidang Ketahanan Ekonomi, Sosial, Budaya dan Fasilitasi Pencegahan Penyalagunaan Narkotika, Fasilitasi Kerukunan Umat Beragama dan Penghayat Kepercayaan di Daerah;2;84999750;2025
667;8.01.05.1.01.0004;Pelaksanaan Koordinasi di Bidang Ketahanan Ekonomi, Sosial, Budaya dan Fasilitasi Pencegahan Penyalagunaan Narkotika, Fasilitasi Kerukunan Umat Beragama dan Penghayat Kepercayaan di Daerah;2;89999950;2025
667;8.01.05.1.01.0005;Pelaksanaan Monitoring, Evaluasi dan Pelaporan di Bidang Ketahanan Ekonomi, Sosial, Budaya dan Fasilitasi Pencegahan Penyalagunaan Narkotika, Fasilitasi Kerukunan Umat Beragama dan Penghayat Kepercayaan di Daerah;2;70091675;2025
668;8.01.06.1.01.0002;Penyusunan Bahan Perumusan Kebijakan di Bidang Kewaspadaan Dini, Kerja Sama Intelijen, Pemantauan Orang Asing, Tenaga Kerja Asing dan Lembaga Asing, Kewaspadaan Perbatasan Antar Negara, Fasilitasi Kelembagaan Bidang Kewaspadaan, serta Penanganan Konflik di Daerah;2;20000000;2025
668;8.01.06.1.01.0003;Pelaksanaan Kebijakan di Bidang Kewaspadaan Dini, Kerja Sama Intelijen, Pemantauan Orang Asing, Tenaga Kerja Asing dan Lembaga Asing, Kewaspadaan Perbatasan Antar Negara, Fasilitasi Kelembagaan Bidang Kewaspadaan, serta Penanganan Konflik di Daerah;2;36000000;2025
668;8.01.06.1.01.0004;Pelaksanaan Koordinasi di Bidang Kewaspadaan Dini, Kerja Sama Intelijen, Pemantauan Orang Asing, Tenaga Kerja Asing dan Lembaga Asing, Kewaspadaan Perbatasan Antar Negara, Fasilitasi Kelembagaan Bidang Kewaspadaan, serta Penanganan Konflik di Daerah;2;167456900;2025
668;8.01.06.1.01.0005;Pelaksanaan Monitoring, Evaluasi dan Pelaporan di Bidang Kewaspadaan Dini, Kerja Sama Intelijen, Pemantauan Orang Asing, Tenaga Kerja Asing dan Lembaga Asing, Kewaspadaan Perbatasan Antar Negara, Fasilitasi Kelembagaan Bidang Kewaspadaan, serta Penanganan Konflik di Daerah;2;166339750;2025
668;8.01.06.1.01.0006;Pelaksanaan Forum Koordinasi Pimpinan Daerah Provinsi;2;380203300;2025
669;1.05.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;8;125318950;2025
669;1.05.01.1.01.0004;Koordinasi dan Penyusunan DPA-SKPD;8;184357850;2025
669;1.05.01.1.01.0007;Evaluasi Kinerja Perangkat Daerah;8;60323500;2025
670;1.05.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;8;9022858882;2025
670;1.05.01.1.02.0002;Penyediaan Administrasi Pelaksanaan Tugas ASN;8;2910000000;2025
670;1.05.01.1.02.0003;Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD;8;355569000;2025
670;1.05.01.1.02.0008;Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran;8;102758000;2025
671;1.05.01.1.03.0006;Penatausahaan Barang Milik Daerah pada SKPD;8;181248500;2025
672;1.05.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;8;54480800;2025
672;1.05.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;8;82316000;2025
673;1.05.01.1.07.0010;Pengadaan Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;8;40311900;2025
674;1.05.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;8;221631200;2025
674;1.05.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;8;43700000;2025
675;1.05.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;8;63900000;2025
676;1.05.03.1.01.0003;Penyusunan Kajian Risiko Bencana Provinsi;8;100000000;2025
676;1.05.03.1.01.0004;Sosialisasi, Komunikasi, Informasi dan Edukasi (KIE) Rawan Bencana Provinsi (Per Jenis Ancaman);8;100000250;2025
677;1.05.03.1.02.0013;Penguatan Kapasitas Kawasan untuk Pencegahan dan Kesiapsiagaan bencana;8;200000000;2025
677;1.05.03.1.02.0024;Penyusunan Rencana Penanggulangan Bencana Provinsi;8;100000050;2025
677;1.05.03.1.02.0030;Pelatihan Pencegahan dan Mitigasi Bencana;8;100000100;2025
678;1.05.03.1.03.0028;Penyediaan Logistik Penyelamatan dan Evakuasi Korban Bencana;8;210499800;2025
678;1.05.03.1.03.0030;Respon Cepat Penanganan Darurat Bencana;8;389500000;2025
679;1.05.03.1.04.0009;Koordinasi Penanganan Pascabencana Provinsi;8;400000050;2025
679;1.05.03.1.04.0018;Penguatan Kelembagaan Bencana Daerah;8;100000125;2025
679;1.05.03.1.04.0023;Pembinaan dan Pengawasan Penerapan Standar Pelayanan Minimal (SPM) Sub Urusan Bencana Kabupaten/Kota;8;100000225;2025
680;5.02.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;3;38287720;2025
680;5.02.01.1.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;3;180633000;2025
681;5.02.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;3;69579284580;2025
681;5.02.01.1.02.0003;Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD;3;2265072500;2025
681;5.02.01.1.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;3;0;2025
682;5.02.01.1.03.0005;Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD;3;0;2025
683;5.02.01.1.04.0001;Perencanaan Pengelolaan Retribusi Daerah;3;141572400;2025
683;5.02.01.1.04.0002;Analisa dan Pengembangan Retribusi Daerah, serta Penyusunan Kebijakan Retribusi Daerah;3;115149800;2025
683;5.02.01.1.04.0003;Penyuluhan dan Penyebarluasan Kebijakan Retribusi Daerah;3;97464000;2025
683;5.02.01.1.04.0004;Pendataan dan Pendaftaran Objek Retribusi Daerah;3;170632591;2025
683;5.02.01.1.04.0007;Pelaporan Pengelolaan Retribusi Daerah;3;28314927;2025
684;5.02.01.1.05.0002;Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya;3;100000000;2025
684;5.02.01.1.05.0003;Pendataan dan Pengolahan Administrasi Kepegawaian;3;148225000;2025
684;5.02.01.1.05.0009;Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi;3;129391950;2025
684;5.02.01.1.05.0010;Sosialisasi Peraturan Perundang-Undangan;3;31683400;2025
685;5.02.01.1.06.0001;Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor;3;135208496;2025
685;5.02.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;3;4022029717;2025
685;5.02.01.1.06.0005;Penyediaan Barang Cetakan dan Penggandaan;3;201861745;2025
685;5.02.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;3;472357469;2025
685;5.02.01.1.06.0011;Dukungan Pelaksanaan Sistem Pemerintahan Berbasis Elektronik pada SKPD;3;174999700;2025
686;5.02.01.1.07.0002;Pengadaan Kendaraan Dinas Operasional atau Lapangan;3;660000000;2025
686;5.02.01.1.07.0008;Pengadaan Aset Tak Berwujud;3;300000000;2025
686;5.02.01.1.07.0010;Pengadaan Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;3;5393777769;2025
687;5.02.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;3;4584387406;2025
687;5.02.01.1.08.0003;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;3;1600347921;2025
687;5.02.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;3;4151598000;2025
688;5.02.01.1.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;3;84100000;2025
688;5.02.01.1.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;3;397706800;2025
688;5.02.01.1.09.0006;Pemeliharaan Peralatan dan Mesin Lainnya;3;1651214865;2025
688;5.02.01.1.09.0007;Pemeliharaan Aset Tetap Lainnya;3;940440000;2025
689;5.02.04.1.01.0001;Perencanaan Pengelolaan Pajak Daerah;3;396352400;2025
689;5.02.04.1.01.0002;Analisa dan Pengembangan Pajak Daerah, serta Penyusunan Kebijakan Pajak Daerah;3;427165350;2025
689;5.02.04.1.01.0003;Penyuluhan dan Penyebarluasan Kebijakan Pajak Daerah;3;376331500;2025
689;5.02.04.1.01.0005;Pendataan dan Pendaftaran Objek Pajak Daerah;3;1759325561;2025
689;5.02.04.1.01.0006;Pengolahan, Pemeliharaan, dan Pelaporan Basis Data Pajak Daerah;3;224242000;2025
689;5.02.04.1.01.0007;Penetapan Wajib Pajak Daerah;3;203135049;2025
689;5.02.04.1.01.0008;Pelayanan dan Konsultasi Pajak Daerah;3;114699743;2025
689;5.02.04.1.01.0009;Penelitian dan Verifikasi Data Pelaporan Pajak Daerah;3;46810676;2025
689;5.02.04.1.01.0010;Penagihan Pajak Daerah;3;3353198814;2025
689;5.02.04.1.01.0011;Penyelesaian Keberatan Pajak Daerah;3;22315065;2025
689;5.02.04.1.01.0012;Pengendalian, Pemeriksaan dan Pengawasan Pajak Daerah;3;226958786;2025
689;5.02.04.1.01.0013;Pembinaan dan Pengawasan Pengelolaan Pajak Daerah dan Retribusi Daerah;3;208128925;2025
689;5.02.04.1.01.0014;Elektronifikasi Transaksi Pemerintah Daerah;3;117814000;2025
690;5.02.01.1.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;4;160708300;2025
690;5.02.01.1.01.0002;Koordinasi dan Penyusunan Dokumen RKA- SKPD;4;68577000;2025
690;5.02.01.1.01.0003;Koordinasi dan Penyusunan Dokumen Perubahan RKA-SKPD;4;72915000;2025
690;5.02.01.1.01.0004;Koordinasi dan Penyusunan DPA-SKPD;4;66320800;2025
690;5.02.01.1.01.0005;Koordinasi dan Penyusunan Perubahan DPA- SKPD;4;45350000;2025
690;5.02.01.1.01.0007;Evaluasi Kinerja Perangkat Daerah;4;383832000;2025
691;5.02.01.1.02.0001;Penyediaan Gaji dan Tunjangan ASN;4;590930757748;2025
691;5.02.01.1.02.0003;Pelaksanaan Penatausahaan dan Pengujian/Verifikasi Keuangan SKPD;4;308390000;2025
691;5.02.01.1.02.0004;Koordinasi dan Pelaksanaan Akuntansi SKPD;4;58250000;2025
691;5.02.01.1.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;4;61250000;2025
691;5.02.01.1.02.0006;Pengelolaan dan Penyiapan Bahan Tanggapan Pemeriksaan;4;505885300;2025
691;5.02.01.1.02.0007;Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/Semesteran SKPD;4;39761500;2025
691;5.02.01.1.02.0008;Penyusunan Pelaporan dan Analisis Prognosis Realisasi Anggaran;4;35000000;2025
692;5.02.01.1.03.0001;Penyusunan Perencanaan Kebutuhan Barang Milik Daerah SKPD;4;30000000;2025
692;5.02.01.1.03.0002;Pengamanan Barang Milik Daerah SKPD;4;30827050;2025
692;5.02.01.1.03.0006;Penatausahaan Barang Milik Daerah pada SKPD;4;30000000;2025
693;5.02.01.1.05.0002;Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya;4;336959000;2025
693;5.02.01.1.05.0003;Pendataan dan Pengolahan Administrasi Kepegawaian;4;46101150;2025
693;5.02.01.1.05.0005;Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai;4;66557500;2025
693;5.02.01.1.05.0009;Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi;4;82862000;2025
693;5.02.01.1.05.0010;Sosialisasi Peraturan Perundang-Undangan;4;46953550;2025
693;5.02.01.1.05.0011;Bimbingan Teknis Implementasi Peraturan Perundang-Undangan;4;176558000;2025
694;5.02.01.1.06.0001;Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor;4;42337785;2025
694;5.02.01.1.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;4;78914400;2025
694;5.02.01.1.06.0003;Penyediaan Peralatan Rumah Tangga;4;16607760;2025
694;5.02.01.1.06.0005;Penyediaan Barang Cetakan dan Penggandaan;4;83924833;2025
694;5.02.01.1.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;4;693168761;2025
695;5.02.01.1.07.0001;Pengadaan Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;4;663895000;2025
695;5.02.01.1.07.0005;Pengadaan Mebel;4;95154600;2025
695;5.02.01.1.07.0007;Pengadaan Aset Tetap Lainnya;4;576210028;2025
695;5.02.01.1.07.0009;Pengadaan Gedung Kantor atau Bangunan Lainnya;4;25000000;2025
696;5.02.01.1.08.0001;Penyediaan Jasa Surat Menyurat;4;50000000;2025
696;5.02.01.1.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;4;1852196924;2025
696;5.02.01.1.08.0003;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;4;119348600;2025
696;5.02.01.1.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;4;3317342695;2025
697;5.02.01.1.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;4;686072863;2025
697;5.02.01.1.09.0010;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;4;80000000;2025
697;5.02.01.1.09.0011;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya;4;126590000;2025
698;5.02.02.1.01.0001;Koordinasi dan Penyusunan KUA dan PPAS;4;490506250;2025
698;5.02.02.1.01.0002;Koordinasi dan Penyusunan Perubahan KUA dan Perubahan PPAS;4;275383900;2025
698;5.02.02.1.01.0003;Koordinasi, Penyusunan dan Verifikasi RKA- SKPD;4;496213800;2025
698;5.02.02.1.01.0005;Koordinasi, Penyusunan dan Verifikasi DPA- SKPD;4;173858225;2025
698;5.02.02.1.01.0007;Koordinasi dan Penyusunan Peraturan Daerah tentang APBD dan Peraturan Kepala Daerah tentang Penjabaran APBD;4;1635755150;2025
698;5.02.02.1.01.0008;Koordinasi dan Penyusunan Peraturan Daerah tentang Perubahan APBD dan Peraturan Kepala Daerah tentang Penjabaran Perubahan APBD;4;334251025;2025
698;5.02.02.1.01.0013;Pembinaan Perencanaan Penganggaran Daerah Pemerintah Provinsi;4;482724775;2025
699;5.02.02.1.02.0002;Evaluasi Rancangan Peraturan Daerah tentang APBD Kabupaten/Kota dan Rancangan Peraturan Kepala Daerah tentang Penjabaran APBD Kabupaten/Kota;4;512268375;2025
699;5.02.02.1.02.0003;Evaluasi Rancangan Peraturan Daerah tentang Perubahan APBD Kabupaten/Kota dan Rancangan Peraturan Kepala Daerah tentang Penjabaran Perubahan APBD Kabupaten/Kota;4;217883307;2025
700;5.02.02.1.03.0001;Koordinasi dan Pengelolaan Kas Daerah;4;243035650;2025
700;5.02.02.1.03.0003;Penyiapan, Pelaksanaan Pengendalian dan Penerbitan Anggaran Kas dan SPD;4;492318050;2025
700;5.02.02.1.03.0004;Penatausahaan Pembiayaan Daerah;4;559013120;2025
700;5.02.02.1.03.0005;Koordinasi, Fasilitasi, Asistensi, Sinkronisasi, Supervisi, Monitoring, dan Evaluasi Pengelolaan Dana Perimbangan dan Dana Transfer Lainnya;4;403090000;2025
700;5.02.02.1.03.0007;Koordinasi dan Penyusunan Laporan Realisasi Penerimaan dan Pengeluaran Kas Daerah, Laporan Aliran Kas, dan Pelaksanaan Pemungutan/Pemotongan dan Penyetoran Perhitungan Fihak Ketiga (PFK);4;278325950;2025
700;5.02.02.1.03.0008;Koordinasi Pelaksanaan Piutang dan Utang Daerah yang Timbul Akibat Pengelolaan Kas, Pelaksanaan Analisis Pembiayaan dan Penempatan Uang Daerah sebagai Optimalisasi Kas;4;235189900;2025
700;5.02.02.1.03.0009;Rekonsiliasi Data Penerimaan dan Pengeluaran Kas serta Pemungutan dan Pemotongan atas SP2D dengan Instansi Terkait;4;558120500;2025
700;5.02.02.1.03.0010;Penyusunan Petunjuk Teknis Administrasi Keuangan yang Berkaitan dengan Penerimaan dan Pengeluaran Kas serta Penatausahaan dan Pertanggungjawaban Sub Kegiatan;4;794656881;2025
701;5.02.02.1.04.0002;Rekonsiliasi dan Verifikasi Aset, Kewajiban, Ekuitas, Pendapatan, Belanja, Pembiayaan, Pendapatan-LO, dan Beban;4;874503725;2025
701;5.02.02.1.04.0004;Konsolidasi Laporan Keuangan SKPD, BLUD dan Laporan Keuangan Pemerintah Daerah;4;1031997518;2025
701;5.02.02.1.04.0005;Koordinasi dan Penyusunan Rancangan Peraturan Daerah tentang Pertanggungjawaban Pelaksanaan APBD Provinsi dan Rancangan Peraturan Kepala Daerah tentang Penjabaran Pertanggungjawaban Pelaksanaan APBD Provinsi;4;995540750;2025
701;5.02.02.1.04.0010;Penyusunan Sistem dan Prosedur Akuntansi dan Pelaporan Keuangan Pemerintah Daerah;4;955540748;2025
