"satuan_kerja_id","satuan_kerja_nama","lv0_jabatan_id","lv0_jabatan_nama","lv0_eselon_nm","lv1_unit_kerja_id","lv1_unit_kerja_nama","lv1_jabatan_id","lv1_jabatan_nama","lv1_eselon_nm","lv2_unit_kerja_id","lv2_unit_kerja_nama","lv2_jabatan_id","lv2_jabatan_nama","lv2_eselon_nm","lv3_unit_kerja_id","lv3_unit_kerja_nama","lv3_jabatan_id","lv3_jabatan_nama","lv3_eselon_nm","lv4_unit_kerja_id","lv4_unit_kerja_nama","lv4_jabatan_id","lv4_jabatan_nama","lv4_eselon_nm","lv5_unit_kerja_id","lv5_unit_kerja_nama","lv5_jabatan_id","lv5_jabatan_nama","lv5_eselon_nm","lv6_unit_kerja_id","lv6_unit_kerja_nama","lv6_jabatan_id","lv6_jabatan_nama","lv6_eselon_nm","lv7_unit_kerja_id","lv7_unit_kerja_nama","lv7_jabatan_id","lv7_jabatan_nama","lv7_eselon_nm","level","unit_kerja_kode","id","parent_id","jabatan_id","eselon_nm","kode_unit_kerja","eselon_id","jabatan_nama","unit_kerja_nama","gol_id_minimum","alamat","latitude","longitude","m_kabkot_id","nama_kota","unit_kerja_id_baru","status","unit_kerja_aktif_mulai","unit_kerja_aktif_selesai","kode_jabatan"
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","487","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","33501","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","III.b","918","SMA NEGERI 1 BUNGKU KAB. MOROWALI","34136","KEPALA SMA NEGERI 1 BUNGKU TENGAH KAB. MOROWALI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMA","918","487","34136",,"102809050000",,"KEPALA SMA NEGERI 1 BUNGKU TENGAH KAB. MOROWALI","SMA NEGERI 1 BUNGKU KAB. MOROWALI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"4","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH","33412","KEPALA BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH","II.a","218","BIDANG AKUNTANSI","33550","KEPALA BIDANG AKUNTANSI","IV.a","219","SUB BIDANG AKUNTANSI DAN PELAPORAN","33551","KEPALA SUB BIDANG AKUNTANSI DAN PELAPORAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"219","218","33551","IV.a","103303010000",41,"KEPALA SUB BIDANG AKUNTANSI DAN PELAPORAN","SUB BIDANG AKUNTANSI DAN PELAPORAN",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"33","DINAS PERKEBUNAN DAN PETERNAKAN","37689","KEPALA DINAS PERKEBUNAN DAN PETERNAKAN","II.a","926","BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER","36569","KEPALA BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"926","33","36569","III.a","102604000000",31,"KEPALA BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER","BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINIER",141,"JL. R.A. KARTINI NO.25 & 31 PALU",,,,,,1,,,
"48","INSPEKTORAT DAERAH","33591","INSPEKTUR DAERAH","II.a","234","SEKRETARIAT","33590","SEKRETARIS","III.a","235","SUB BAGIAN PROGRAM, KEUANGAN DAN ASET","34001","KEPALA SUB BAGIAN PROGRAM, KEUANGAN DAN ASET","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"235","234","34001","IV.a","103701010000",41,"KEPALA SUB BAGIAN PROGRAM, KEUANGAN DAN ASET","SUB BAGIAN PROGRAM, KEUANGAN DAN ASET",133,"JL. DEWI SARTIKA NO.47 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","72","ASISTEN PEREKONOMIAN DAN PEMBANGUNAN","39771","ASISTEN PEREKONOMIAN DAN PEMBANGUNAN","II.a","118","BIRO PENGADAAN BARANG/JASA","38323","KEPALA BIRO PENGADAAN BARANG/JASA","II.b","119","BAGIAN PENGELOLAAN PENGADAAN BARANG/JASA","38334","KEPALA BAGIAN PENGELOLAAN PENGADAAN BARANG/JASA","III.a","122","SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA","38474","KEPALA SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA","IV.a",,,,,,,,,,,,,,,,4,,"122","119","38474","IV.a","100102020103",41,"KEPALA SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA","SUB BAGIAN PEMANTAUAN DAN EVALUASI PENGADAAN BARANG/JASA",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","679","BIDANG SUNGAI, PANTAI, DANAU DAN AIR BAKU","33823","KEPALA BIDANG SUNGAI, PANTAI, DANAU DAN AIR BAKU","III.a","680","SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU","33825","KEPALA SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"680","679","33825","IV.a","100505010000",41,"KEPALA SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU","SEKSI PENGENDALIAN SUNGAI, PANTAI, DANAU DAN AIR BAKU",133,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"3","BADAN PENDAPATAN DAERAH","33784","KEPALA BADAN PENDAPATAN DAERAH","II.a","333","UPTD BADAN PENDAPATAN WILAYAH VI","33846","KEPALA UPTD BADAN PENDAPATAN WILAYAH VI","III.b","334","SUB BAGIAN TATA USAHA","33847","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"334","333","33847","IV.a","103411010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. PROF. DR. MOH. YAMIN NO. 34 PALU",,,,,,1,,,
"36","DINAS ENERGI DAN SUMBER DAYA MINERAL","33744","KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL","II.a","635","SEKRETARIAT","33745","SEKRETARIS","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"635","36","33745","III.a","101701000000",31,"SEKRETARIS","SEKRETARIAT",141,"JL. SAM RATULANGI NO.25 PALU",,,,,,1,,,
"25","DINAS PERHUBUNGAN","33482","KEPALA DINAS PERHUBUNGAN","II.a","416","BIDANG PELAYARAN LAUT DAN LLASDP","33492","KEPALA BIDANG PELAYARAN LAUT DAN LLASDP","III.a","418","SEKSI LALU LINTAS ANGKUTAN LAUT","33494","KEPALA SEKSI LALU LINTAS ANGKUTAN LAUT","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"418","416","33494","IV.a","101604010000",41,"KEPALA SEKSI LALU LINTAS ANGKUTAN LAUT","SEKSI LALU LINTAS ANGKUTAN LAUT",133,"JL. R.A. KARTINI NO.35 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","710","BIDANG PEMBINAAN HUBUNGAN INDUSTRIAL DAN PENGAWASAN KETENAGAKERJAAN","34975","KEPALA BIDANG PEMBINAAN HUBUNGAN INDUSTRIAL DAN PENGAWASAN KETENAGAKERJAAN","III.a","712","SEKSI SYARAT KERJA, PENGUPAHAN DAN JAMINAN SOSIAL","34983","KEPALA SEKSI SYARAT KERJA, PENGUPAHAN DAN JAMINAN SOSIAL","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"712","710","34983","IV.a","100803020000",41,"KEPALA SEKSI SYARAT KERJA, PENGUPAHAN DAN JAMINAN SOSIAL","SEKSI SYARAT KERJA, PENGUPAHAN DAN JAMINAN SOSIAL",133,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","144","ASISTEN ADMINISTRASI UMUM","33353","ASISTEN ADMINISTRASI UMUM","II.a","158","BIRO UMUM","34048","KEPALA BIRO UMUM","II.b","159","BAGIAN RUMAH TANGGA","34050","KEPALA BAGIAN RUMAH TANGGA","III.a","162","SUB BAGIAN URUSAN DALAM","34058","KEPALA SUB BAGIAN URUSAN DALAM","IV.a",,,,,,,,,,,,,,,,4,,"162","159","34058","IV.a","100103020103",41,"KEPALA SUB BAGIAN URUSAN DALAM","SUB BAGIAN URUSAN DALAM",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","1","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","34132","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","II.a","59","BIRO HUKUM","34105","KEPALA BIRO HUKUM","II.b","60","BAGIAN PERATURAN PERUNDANG-UNDANGAN PROVINSI","34104","KEPALA BAGIAN PERATURAN PERUNDANG-UNDANGAN PROVINSI","III.a","62","SUB BAGIAN PENYUSUNAN PRODUK HUKUM PENETAPAN","34102","KEPALA SUB BAGIAN PENYUSUNAN PRODUK HUKUM PENETAPAN","IV.a",,,,,,,,,,,,,,,,4,,"62","60","34102","IV.a","100101030102",41,"KEPALA SUB BAGIAN PENYUSUNAN PRODUK HUKUM PENETAPAN","SUB BAGIAN PENYUSUNAN PRODUK HUKUM PENETAPAN",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","1135","UPT LABORATORIUM KESEHATAN","38704","KEPALA UPT LABORATORIUM KESEHATAN","III.b","1138","SEKSI PENGUJIAN","38706","KEPALA SEKSI PENGUJIAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","1138","1135","38706","IV.a","100307020000",41,"KEPALA SEKSI PENGUJIAN","SEKSI PENGUJIAN",133,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"35","DINAS PERINDUSTRIAN DAN PERDAGANGAN","33359","KEPALA DINAS PERINDUSTRIAN DAN PERDAGANGAN","II.a","112","UPTD PENGAWASAN DAN PERLINDUNGAN KONSUMEN","33376","KEPALA UPT PENGAWASAN DAN PERLINDUNGAN KONSUMEN","III.b","296","SUB BAGIAN TATA USAHA","33377","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"UPTD Tipe A","296","112","33377","IV.a","101508010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. R.A. KARTINI NO.18 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","686","UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH I","33877","KEPALA UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH I","III.b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"UPTD Tipe A","686","14","33877","III.b","100507000000",32,"KEPALA UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH I","UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH I",134,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","690","UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH II","33878","KEPALA UPT PENGELOLAAN SUMBER DAYA AIR WILAYAH II","III.b","693","SEKSI HIDROLOGI DAN SISTEM INFORMASI MANAJEMEN","33884","KEPALA SEKSI HIDROLOGI DAN SISTEM INFORMASI MANAJEMEN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"693","690","33884","IV.a","100508030000",41,"KEPALA SEKSI HIDROLOGI DAN SISTEM INFORMASI MANAJEMEN","SEKSI HIDROLOGI DAN SISTEM INFORMASI MANAJEMEN",133,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"18","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK ","33338","KEPALA DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK ","II.a","85","UPT PERLINDUNGAN PEREMPUAN DAN ANAK","33346","KEPALA UPT PERLINDUNGAN PEREMPUAN DAN ANAK","III.a","86","SUB BAGIAN TATA USAHA","33347","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"UPTD Tipe A","86","85","33347","IV.a","100906010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. MANGUNSARKORO NO. 31. PALU",,,,,,1,,,
"33","DINAS PERKEBUNAN DAN PETERNAKAN","37689","KEPALA DINAS PERKEBUNAN DAN PETERNAKAN","II.a","882","UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN","36599","KEPALA UPT BALAI PERBENIHAN TANAMAN PERKEBUNAN","III.a","884","SEKSI PERBENIHAN TANAMAN TAHUNAN DAN PENYEGAR","36601","KEPALA SEKSI PERBENIHAN TANAMAN TAHUNAN DAN PENYEGAR","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"884","882","36601","IV.a","102610200000",41,"KEPALA SEKSI PERBENIHAN TANAMAN TAHUNAN DAN PENYEGAR","SEKSI PERBENIHAN TANAMAN TAHUNAN DAN PENYEGAR",133,"JL. R.A. KARTINI NO.25 & 31 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","487","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","33501","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","III.b","939","SMK NEGERI 1 MENUI KAB. MOROWALI","34145","KEPALA SMK NEGERI 1 MENUI KAB. MOROWALI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","939","487","34145",,"102809140000",,"KEPALA SMK NEGERI 1 MENUI KAB. MOROWALI","SMK NEGERI 1 MENUI KAB. MOROWALI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","487","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","33501","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","III.b","941","SMK NEGERI 1 BUNGKU SELATAN KAB. MOROWALI","34147","KEPALA SMK NEGERI 1 BUNGKU SELATAN KAB. MOROWALI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","941","487","34147",,"102809160000",,"KEPALA SMK NEGERI 1 BUNGKU SELATAN KAB. MOROWALI","SMK NEGERI 1 BUNGKU SELATAN KAB. MOROWALI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"36","DINAS ENERGI DAN SUMBER DAYA MINERAL","33744","KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL","II.a","639","BIDANG MINERAL DAN BATUBARA","33923","KEPALA BIDANG MINERAL DAN BATUBARA","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"639","36","33923","III.a","101703000000",31,"KEPALA BIDANG MINERAL DAN BATUBARA","BIDANG MINERAL DAN BATUBARA",141,"JL. SAM RATULANGI NO.25 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","1","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","34132","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","II.a","9","BIRO KESEJAHTERAAN RAKYAT","34118","KEPALA BIRO KESEJAHTERAAN RAKYAT","II.b","10","BAGIAN BINA MENTAL SPIRITUAL","34117","KEPALA BAGIAN BINA MENTAL SPIRITUAL","III.a",,,,,,,,,,,,,,,,,,,,,3,,"10","9","34117","III.a","100101020100",31,"KEPALA BAGIAN BINA MENTAL SPIRITUAL","BAGIAN BINA MENTAL SPIRITUAL",141,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"36","DINAS ENERGI DAN SUMBER DAYA MINERAL","33744","KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL","II.a","650","CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II","33935","KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II","III.b","651","SUB BAGIAN TATA USAHA","33936","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"651","650","33936","IV.a","101708010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. SAM RATULANGI NO.25 PALU",,,,,,1,,,
"36","DINAS ENERGI DAN SUMBER DAYA MINERAL","33744","KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL","II.a","654","CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH III","33939","KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH III","III.b","656","SEKSI PERTAMBANGAN","33941","KEPALA SEKSI PERTAMBANGAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"656","654","33941","IV.a","101709020000",41,"KEPALA SEKSI PERTAMBANGAN","SEKSI PERTAMBANGAN",133,"JL. SAM RATULANGI NO.25 PALU",,,,,,1,,,
"33","DINAS PERKEBUNAN DAN PETERNAKAN","37689","KEPALA DINAS PERKEBUNAN DAN PETERNAKAN","II.a","890","UPT PEMBIBITAN TERNAK","36584","KEPALA UPT PEMBIBITAN TERNAK","III.a","893","SUB BAGIAN TATA USAHA","36590","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"893","890","36590","IV.a","102608000000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. R.A. KARTINI NO.25 & 31 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","967","UPT RUMAH SAKIT UMUM DAERAH UNDATA","34390","KEPALA UPT RUMAH SAKIT UMUM DAERAH UNDATA","II.b","995","BIDANG REKAM MEDIK DAN INFORMASI","34404","KEPALA BIDANG REKAM MEDIK DAN INFORMASI","III.a","997","SEKSI INFORMASI DAN PEMASARAN",,,,,,,,,,,,,,,,,,,,,,,,3,,"997","995",,,"100309030302",,,"SEKSI INFORMASI DAN PEMASARAN",,"JL. R.A. KARTINI, NO.11 PALU",,,,,,0,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","494","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","33503","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","III.b","1125","SMK NEGERI 1 TILOAN KAB. BUOL","34368","KEPALA SMK NEGERI 1 TILOAN KAB. BUOL",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1125","494","34368",,"102811330000",,"KEPALA SMK NEGERI 1 TILOAN KAB. BUOL","SMK NEGERI 1 TILOAN KAB. BUOL",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","481","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG","33639","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG","III.b","1142","SMK NEGERI 1 SOJOL UTARA KAB. DONGGALA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1142","481",,,"102807660000",,,"SMK NEGERI 1 SOJOL UTARA KAB. DONGGALA",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","365","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH I KOTA PALU DAN KAB. SIGI","33513","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH I KOTA PALU DAN KAB. SIGI","III.b","408","SMK NEGERI 1 PALU KOTA PALU","33531","KEPALA SMK NEGERI 1 PALU KOTA PALU",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","408","365","33531",,"102806190000",,"KEPALA SMK NEGERI 1 PALU KOTA PALU","SMK NEGERI 1 PALU KOTA PALU",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","1","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","34132","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","II.a","9","BIRO KESEJAHTERAAN RAKYAT","34118","KEPALA BIRO KESEJAHTERAAN RAKYAT","II.b","10","BAGIAN BINA MENTAL SPIRITUAL","34117","KEPALA BAGIAN BINA MENTAL SPIRITUAL","III.a","12","SUB BAGIAN TATA USAHA","34116","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,4,,"12","10","34116","IV.a","100101020101",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"36","DINAS ENERGI DAN SUMBER DAYA MINERAL","33744","KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL","II.a","650","CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II","33935","KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II","III.b","653","SEKSI AIR, TANAH DAN ENERGI","33938","KEPALA SEKSI AIR, TANAH DAN ENERGI","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"653","650","33938","IV.a","101708030000",41,"KEPALA SEKSI AIR, TANAH DAN ENERGI","SEKSI AIR, TANAH DAN ENERGI",133,"JL. SAM RATULANGI NO.25 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","481","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG","33639","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG","III.b","584","SMA NEGERI 1 TOMINI KAB. PARIGI MOUTONG","33702","KEPALA SMA NEGERI 1 TOMINI KAB. PARIGI MOUTONG",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMA","584","481","33702",,"102807640000",,"KEPALA SMA NEGERI 1 TOMINI KAB. PARIGI MOUTONG","SMA NEGERI 1 TOMINI KAB. PARIGI MOUTONG",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"36","DINAS ENERGI DAN SUMBER DAYA MINERAL","33744","KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL","II.a","650","CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II","33935","KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II","III.b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Cabang","650","36","33935","III.b","101708000000",32,"KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II","CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II",134,"JL. SAM RATULANGI NO.25 PALU",,,,,,1,,,
"33","DINAS PERKEBUNAN DAN PETERNAKAN","37689","KEPALA DINAS PERKEBUNAN DAN PETERNAKAN","II.a","894","UPT PENGAWASAN MUTU DAN SERTIFIKASI BENIH PERKEBUNAN","36579","KEPALA UPT PENGAWASAN MUTU DAN SERTIFIKASI BENIH PERKEBUNAN","III.a","920","SUB BAGIAN TATA USAHA","36582","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"920","894","36582","IV.a","102607010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. R.A. KARTINI NO.25 & 31 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","1","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","34132","ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT","II.a","9","BIRO KESEJAHTERAAN RAKYAT","34118","KEPALA BIRO KESEJAHTERAAN RAKYAT","II.b","51","BAGIAN KESEJAHTERAAN RAKYAT NON PELAYANAN DASAR","34113","KEPALA BAGIAN KESEJAHTERAAN RAKYAT NON PELAYANAN DASAR","III.a",,,,,,,,,,,,,,,,,,,,,3,,"51","9","34113","III.a","100101020200",31,"KEPALA BAGIAN KESEJAHTERAAN RAKYAT NON PELAYANAN DASAR","BAGIAN KESEJAHTERAAN RAKYAT NON PELAYANAN DASAR",141,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"36","DINAS ENERGI DAN SUMBER DAYA MINERAL","33744","KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL","II.a","662","CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH V","33947","KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH V","III.b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Cabang","662","36","33947","III.b","101711000000",32,"KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH V","CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH V",134,"JL. SAM RATULANGI NO.25 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","365","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH I KOTA PALU DAN KAB. SIGI","33513","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH I KOTA PALU DAN KAB. SIGI","III.b","426","SMK NEGERI 6 PALU KOTA PALU","33536","KEPALA SMK NEGERI 6 PALU KOTA PALU",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","426","365","33536",,"102806240000",,"KEPALA SMK NEGERI 6 PALU KOTA PALU","SMK NEGERI 6 PALU KOTA PALU",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"12","DINAS KEHUTANAN","33380","KEPALA DINAS KEHUTANAN","II.a","529","SEKRETARIAT","33381","SEKRETARIS","III.a","530","SUB BAGIAN KEPEGAWAIAN DAN UMUM","33382","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"530","529","33382","IV.a","101901020000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. S. PARMAN NO. 9 PALU",,,,,,1,,,
