program_id;kode;nama;satuan_kerja_id;anggaran;tahun_kinerja
733;2.15.03.1.05;Penetapan Lintas Penyeberangan dan Persetujuan Pengoperasian untuk Kapal yang Melayani Penyeberangan Lintas Pelabuhan antar Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;25;55572000;2026
733;2.15.03.1.06;Penerbitan Izin Usaha Jasa Terkait Berupa Bongkar Muat Barang, Jasa Pengurusan Transportasi, Angkutan Perairan Pelabuhan, Penyewaan Peralatan Angkutan Laut atau Peralatan Jasa Terkait Dengan Angkutan Laut, Tally Mandiri, dan Depo Peti Kemas;25;214737350;2026
733;2.15.03.1.07;Penetapan Tarif Angkutan Penyeberangan Penumpang Kelas Ekonomi dan Kendaraan Beserta Muatannya pada Lintas Penyeberangan antar Daerah Kabupaten/Kota dalam Daerah Provinsi;25;13860000;2026
733;2.15.03.1.08;Penetapan Rencana Induk dan Daerah Lingkungan Kerja (DLKR)/Daerah Lingkungan Kepentingan (DLKP) Pelabuhan Pengumpan Regional;25;67914620;2026
733;2.15.03.1.09;Pembangunan, Penerbitan Izin Pembangunan dan Pengoperasian Pelabuhan Pengumpan Regional;25;10043065800;2026
733;2.15.03.1.10;Pembangunan dan Penerbitan Izin Pelabuhan Sungai dan Danau yang Melayani Trayek Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;25;12113262765;2026
734;2.15.05.1.02;Penerbitan Izin Usaha, Izin Pembangunan dan Izin Operasi Prasarana Perkeretaapian Umum yang Jaringan Jalurnya Melintasi Batas Daerah;25;16499890;2026
735;3.30.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;35;351140300;2026
735;3.30.01.1.02;Administrasi Keuangan Perangkat Daerah;35;17587669354;2026
"735;3.30.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;35;69723350;2026"
735;3.30.01.1.05;Administrasi Kepegawaian Perangkat Daerah;35;38781400;2026
735;3.30.01.1.06;Administrasi Umum Perangkat Daerah;35;366593191;2026
"735;3.30.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;35;4415580;2026"
"735;3.30.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;35;1090014666;2026"
735;3.30.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;35;796142000;2026
736;3.30.02.1.01;Penerbitan Surat Izin Usaha Perdagangan Minuman Beralkohol Toko Bebas Bea dan Rekomendasi Penerbitan Surat Izin Usaha Perdagangan Minuman Beralkohol (SIUP-MB) bagi Distributor;35;0;2026
736;3.30.02.1.02;Penerbitan Surat Izin Usaha Perdagangan Bahan Berbahaya Pengecer Terdaftar, Pemeriksaan Sarana Distribusi Bahan Berbahaya, dan Pengawasan Distribusi, Pengemasan dan Pelabelan Bahan Berbahaya di Tingkat Daerah Provinsi;35;41137350;2026
736;3.30.02.1.03;Pengendalian Usaha Perdagangan Bahan Berbahaya Pengecer Terdaftar;35;0;2026
736;3.30.02.1.04;Penerbitan Surat Keterangan Asal (SKA) bagi Daerah Provinsi yang Telah Ditetapkan Sebagai Instansi Penerbit SKA dan Angka Pengenal Importir (API);35;115380000;2026
737;3.30.03.1.01;Pembangunan dan Pengelolaan Pusat Distribusi Regional dan Pusat Distribusi Provinsi serta Pasar Lelang Komoditas;35;96664400;2026
738;3.30.04.1.01;Menjamin Ketersediaan Barang Kebutuhan Pokok dan Barang Penting di Tingkat Daerah Provinsi;35;35756850;2026
738;3.30.04.1.02;Pengendalian Harga, Informasi Ketersediaan Stok Barang Kebutuhan Pokok dan Barang Penting pada Pelaku Usaha Distribusi Barang Lintas Kabupaten/Kota yang Terintegrasi dalam Sistem Informasi Perdagangan ;35;1436917100;2026
738;3.30.04.1.03;Pengawasan Pupuk dan Pestisida Tingkat Daerah Provinsi dalam Melakukan Pelaksanaan Pengadaan, Penyaluran dan Penggunaan Pupuk Bersubsidi di Wilayah Kerjanya;35;35032300;2026
739;3.30.05.1.01;Penyelenggaraan Promosi Dagang melalui Pameran Dagang dan Misi Dagang bagi Produk Ekspor Unggulan yang terdapat pada lebih dari 1 (satu) Daerah Kabupaten/Kota dalam Provinsi;35;525454500;2026
740;3.30.06.1.01;Pelaksanaan Perlindungan Konsumen di Seluruh Daerah Kabupaten/Kota;35;915669650;2026
740;3.30.06.1.02;Pelaksanaan Pengujian dan Sertifikasi Mutu Produk di Seluruh Daerah Kabupaten/Kota;35;406387902;2026
740;3.30.06.1.03;Pelaksanaan Pengawasan Barang Beredar dan/atau Jasa di Seluruh Daerah Kabupaten/Kota;35;114618200;2026
741;3.30.07.1.01;Pelaksanaan Promosi Produk Dalam Negeri;35;52267500;2026
741;3.30.07.1.02;Pelaksanaan Pemasaran Penggunaan Produk Dalam Negeri;35;203130850;2026
741;3.30.07.1.03;Pelaksanaan Peningkatan Penggunaan Produk Dalam Negeri;35;19434700;2026
742;3.31.02.1.01;Penyusunan, Penerapan, dan Evaluasi Rencana Pembangunan Industri Provinsi;35;1667163350;2026
743;3.31.03.1.01;Penerbitan Izin Usaha Industri (IUI), Izin Perluasan Usaha Industri (IPUI), Izin Usaha Kawasan Industri (IUKI), dan Izin Perluasan Kawasan Industri (IPKI) Kewenangan Provinsi;35;105945900;2026
744;3.31.04.1.01;Penyediaan Informasi Industri untuk IUI, IPUI, IUKI, dan IPKI Kewenangan Provinsi Berbasis Sistem Informasi Industri Nasional (SIINas);35;44257700;2026
745;3.27.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;33;1306859350;2026
745;3.27.01.1.02;Administrasi Keuangan Perangkat Daerah;33;30406088654;2026
"745;3.27.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;33;100020000;2026"
745;3.27.01.1.04;Administrasi Pendapatan Daerah Kewenangan Perangkat Daerah;33;0;2026
745;3.27.01.1.05;Administrasi Kepegawaian Perangkat Daerah;33;302895000;2026
745;3.27.01.1.06;Administrasi Umum Perangkat Daerah;33;584852971;2026
"745;3.27.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;33;88062992;2026"
"745;3.27.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;33;5632499800;2026"
745;3.27.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;33;1359000810;2026
746;3.27.02.1.01;Pengawasan Peredaran Sarana Pertanian;33;10032353000;2026
746;3.27.02.1.02;Pengawasan Mutu, Penyediaan dan Peredaran Benih Tanaman;33;21267125870;2026
746;3.27.02.1.04;Peningkatan Ketersediaan dan Mutu Benih/Bibit Ternak dan Tanaman Pakan Ternak, Bahan Pakan, serta Pakan Kewenangan Provinsi;33;806451600;2026
746;3.27.02.1.05;Pengendalian dan Pengawasan Penyediaan dan Peredaran Benih/Bibit Ternak dan Tanaman Pakan Ternak serta Pakan Kewenangan Provinsi;33;27632294300;2026
746;3.27.02.1.06;Pengawasan Peredaran Obat Hewan di Tingkat Distributor;33;0;2026
747;3.27.03.1.01;Penataan Prasarana Pertanian;33;422480200;2026
748;3.27.04.1.01;Penjaminan Kesehatan Hewan, Penutupan dan Pembukaan Daerah Wabah Penyakit Hewan Menular Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;33;400000000;2026
748;3.27.04.1.02;Pengawasan Pemasukan dan Pengeluaran Hewan dan Produk Hewan Lintas Daerah Provinsi;33;199999900;2026
748;3.27.04.1.03;Penerapan Persyaratan Teknis Sertifikasi Zona/Kompartemen Bebas Penyakit dan Unit Usaha Produk Hewan;33;440008800;2026
748;3.27.04.1.04;Sertifikasi Persyaratan Teknis Kesehatan Masyarakat Veteriner ;33;299999064;2026
749;3.27.05.1.01;Pengendalian dan Penanggulangan Bencana Pertanian Provinsi;33;594495990;2026
750;3.27.06.1.01;Penerbitan Izin Usaha Pertanian yang Kegiatan Usahanya dalam Daerah Kabupaten/Kota;33;0;2026
751;3.27.07.1.02;Pengembangan Penerapan Penyuluhan Pertanian;33;0;2026
752;2.23.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;30;0;2026
752;2.23.01.1.02;Administrasi Keuangan Perangkat Daerah;30;15884182017;2026
"752;2.23.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;30;0;2026"
752;2.23.01.1.05;Administrasi Kepegawaian Perangkat Daerah;30;0;2026
752;2.23.01.1.06;Administrasi Umum Perangkat Daerah;30;172500;2026
"752;2.23.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;30;0;2026"
"752;2.23.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;30;785203200;2026"
752;2.23.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;30;295640000;2026
753;2.23.02.1.01;Pengelolaan Perpustakaan Tingkat Daerah Provinsi ;30;638098150;2026
753;2.23.02.1.02;Pembudayaan Gemar Membaca Tingkat Daerah Provinsi;30;361900900;2026
754;2.23.03.1.01;Pelestarian Karya Cetak dan Karya Rekam Koleksi Daerah di Daerah Provinsi;30;143766686;2026
754;2.23.03.1.03;Pelestarian Naskah Kuno Milik Daerah Provinsi;30;162470863;2026
754;2.23.03.1.04;Pengembangan Koleksi Budaya Etnis Nusantara yang ditemukan oleh Pemerintah Daerah Provinsi;30;193764450;2026
755;2.24.02.1.01;Pengelolaan Arsip Dinamis Provinsi;30;555987700;2026
755;2.24.02.1.02;Pengelolaan Arsip Statis Daerah Provinsi;30;21940000;2026
755;2.24.02.1.03;Pengelolaan Simpul Jaringan dalam Sistem Informasi Kearsipan Nasional Tingkat Provinsi;30;76132500;2026
756;2.24.03.1.01;Pemusnahan Arsip dilingkungan Pemerintah Daerah Provinsi yang Memiliki Retensi di Bawah 10 Tahun;30;3428200;2026
756;2.24.03.1.02;Perlindungan dan Penyelamatan Arsip Akibat Bencana yang Berskala Provinsi;30;7688000;2026
756;2.24.03.1.03;Penyelamatan Arsip Perangkat Daerah Provinsi yang digabung dan/atau dibubarkan, dan Pemekaran Daerah Kabupaten/Kota;30;9200000;2026
756;2.24.03.1.04;Autentifikasi Arsip Statis dan Arsip Hasil Alih Media yang Dikelola oleh Lembaga Kearsipan Provinsi;30;20880000;2026
756;2.24.03.1.05;Pencarian Arsip Statis Provinsi yang Dinyatakan Hilang;30;19154000;2026
757;2.24.04.1.01;Pelayanan Izin Penggunaan Arsip yang Bersifat Tertutup di Daerah Provinsi;30;0;2026
758;1.04.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;15;80760000;2026
758;1.04.01.1.02;Administrasi Keuangan Perangkat Daerah;15;12875498667;2026
"758;1.04.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;15;35000000;2026"
758;1.04.01.1.05;Administrasi Kepegawaian Perangkat Daerah;15;20368000;2026
758;1.04.01.1.06;Administrasi Umum Perangkat Daerah;15;133550545;2026
"758;1.04.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;15;40000000;2026"
"758;1.04.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;15;512357925;2026"
758;1.04.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;15;661714654;2026
759;1.04.02.1.01;Pendataan Penyediaan dan Rehabilitasi Rumah Korban Bencana atau Relokasi Program Provinsi;15;2154862000;2026
759;1.04.02.1.02;Sosialisasi dan Persiapan Penyediaan dan Rehabilitasi Rumah Korban Bencana atau Relokasi Program Provinsi;15;506807800;2026
759;1.04.02.1.03;Pembangunan dan Rehabilitasi Rumah Korban Bencana atau Relokasi Program Provinsi;15;37277378432;2026
759;1.04.02.1.04;Pendistribusian dan Serah Terima Rumah bagi Korban Bencana atau Relokasi Program Provinsi;15;500000000;2026
760;1.04.03.1.01;Penataan Kawasan Permukiman Kumuh dengan Luas 10 (Sepuluh) Ha sampai dengan di Bawah 15 (Lima Belas) Ha;15;10435039600;2026
760;1.04.03.1.02;Peningkatan Kualitas Kawasan Permukiman Kumuh dengan Luas 10 (Sepuluh) Ha sampai dengan di Bawah 15 (Lima Belas) Ha;15;55806559271;2026
761;1.04.05.1.01;Urusan Penyelenggaraan PSU Permukiman;15;58899824000;2026
762;2.10.03.1.01;Penetapan Lokasi Pengadaan Tanah untuk Kepentingan Umum di Wilayah Provinsi;15;127769150;2026
763;2.10.04.1.01;Penyelesaian Sengketa Tanah Garapan Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;15;1487962750;2026
764;2.10.05.1.01;Penyelesaian Masalah Ganti Kerugian dan Santunan Tanah untuk Pembangunan oleh Pemerintah Daerah Provinsi;15;599970000;2026
765;2.10.06.1.01;Penetapan Subyek dan Obyek Redistribusi Tanah Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;15;1597870000;2026
766;2.10.07.1.01;Penetapan Tanah Ulayat yang Lokasinya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;15;548497850;2026
767;2.10.10.1.01;Perencanaan Penggunaan Tanah yang Hamparannya Lintas Daerah Kabupaten/Kota dalam 1 (satu) Daerah Provinsi;15;372729750;2026
768;1.06.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;16;423858000;2026
768;1.06.01.1.02;Administrasi Keuangan Perangkat Daerah;16;21339168299;2026
768;1.06.01.1.05;Administrasi Kepegawaian Perangkat Daerah;16;157918000;2026
768;1.06.01.1.06;Administrasi Umum Perangkat Daerah;16;577187962;2026
"768;1.06.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;16;465616800;2026"
"768;1.06.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;16;1858778917;2026"
768;1.06.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;16;630203200;2026
769;1.06.02.1.01;Penerbitan Izin Pengumpulan Sumbangan Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi;16;94880000;2026
769;1.06.02.1.02;Pemberdayaan Potensi Sumber Kesejahteraan Sosial Provinsi;16;837750000;2026
770;1.06.03.1.01;Pemulangan Warga Negara Migran Korban Tindak Kekerasan dari Titik Debarkasi di Daerah Provinsi untuk Dipulangkan ke Daerah Kabupaten/Kota Asal;16;22684250;2026
771;1.06.04.1.01;Rehabilitasi Sosial Dasar Penyandang Disabilitas TerlAntar di dalam Panti;16;1251000330;2026
771;1.06.04.1.02;Rehabilitasi Sosial Dasar Anak TerlAntar di dalam Panti;16;845882210;2026
771;1.06.04.1.03;Rehabilitasi Sosial Dasar Lanjut Usia Terlantar di dalam Panti;16;2922203010;2026
771;1.06.04.1.04;Rehabilitasi Sosial Dasar Gelandangan dan Pengemis di dalam Panti;16;577740490;2026
771;1.06.04.1.05;Rehabilitasi Sosial bagi Penyandang Masalah Kesejahteraan Sosial (PMKS) Lainnya di Luar HIV/AIDS dan NAPZA di dalam Panti;16;325648150;2026
772;1.06.05.1.01;Pengangkatan Anak antar WNI dan Pengangkatan Anak oleh Orang Tua Tunggal;16;36671200;2026
772;1.06.05.1.02;Pengelolaan Data Fakir Miskin Cakupan Daerah Provinsi;16;27781549385;2026
773;1.06.06.1.01;Perlindungan Sosial Korban Bencana Alam dan Sosial Provinsi;16;2668449930;2026
774;1.06.07.1.01;Pengelolaan Taman Makam Pahlawan Nasional Provinsi;16;211270104;2026
775;3.27.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;32;0;2026
775;3.27.01.1.02;Administrasi Keuangan Perangkat Daerah;32;0;2026
"775;3.27.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;32;0;2026"
775;3.27.01.1.05;Administrasi Kepegawaian Perangkat Daerah;32;207626000;2026
775;3.27.01.1.06;Administrasi Umum Perangkat Daerah;32;0;2026
"775;3.27.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;32;0;2026"
"775;3.27.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;32;0;2026"
775;3.27.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;32;0;2026
776;3.27.02.1.01;Pengawasan Peredaran Sarana Pertanian;32;12185000000;2026
776;3.27.02.1.02;Pengawasan Mutu, Penyediaan dan Peredaran Benih Tanaman;32;20675200000;2026
776;3.27.02.1.03;Pengelolaan Sumber Daya Genetik (SDG) Hewan, Tumbuhan, dan Mikro Organisme Kewenangan Provinsi;32;0;2026
777;3.27.03.1.01;Penataan Prasarana Pertanian;32;3901798700;2026
778;3.27.05.1.01;Pengendalian dan Penanggulangan Bencana Pertanian Provinsi;32;0;2026
779;3.27.06.1.01;Penerbitan Izin Usaha Pertanian yang Kegiatan Usahanya dalam Daerah Kabupaten/Kota;32;0;2026
780;3.27.07.1.01;Pengembangan Ketenagaan Penyuluhan Pertanian;32;750022500;2026
780;3.27.07.1.02;Pengembangan Penerapan Penyuluhan Pertanian;32;18443000000;2026
780;3.27.07.1.03;Pengembangan Kapasitas Kelembagaan Ekonomi Petani Berbasis Kawasan;32;0;2026
781;2.07.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;17;469986850;2026
781;2.07.01.1.02;Administrasi Keuangan Perangkat Daerah;17;31247393309;2026
"781;2.07.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;17;135000000;2026"
781;2.07.01.1.04;Administrasi Pendapatan Daerah Kewenangan Perangkat Daerah;17;50000000;2026
781;2.07.01.1.05;Administrasi Kepegawaian Perangkat Daerah;17;218940000;2026
781;2.07.01.1.06;Administrasi Umum Perangkat Daerah;17;364986500;2026
"781;2.07.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;17;1157493580;2026"
"781;2.07.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;17;770000000;2026"
781;2.07.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;17;903522250;2026
782;2.07.02.1.01;Penyusunan Rencana Tenaga Kerja (RTK);17;60000000;2026
783;2.07.03.1.01;Pelaksanaan Latihan Kerja Berdasarkan Klaster Kompetensi;17;10280000000;2026
783;2.07.03.1.02;Pelaksanaan Akreditasi Lembaga Pelatihan Kerja;17;30000000;2026
783;2.07.03.1.03;Konsultansi Produktivitas pada Perusahaan Menengah;17;30000000;2026
783;2.07.03.1.04;Pengukuran Produktivitas Tingkat Daerah Provinsi;17;40000000;2026
784;2.07.04.1.01;Pelayanan Antar Kerja Lintas Daerah Kabupaten/Kota;17;19663226330;2026
784;2.07.04.1.03;Pengelolaan Informasi Pasar Kerja;17;1029999770;2026
784;2.07.04.1.04;Pelindungan PMI (Pra dan Purna Penempatan) di Daerah Provinsi;17;60000000;2026
784;2.07.04.1.05;Pengesahan RPTKA Perpanjangan yang Tidak Mengandung Perubahan Jabatan, Jumlah TKA, dan Lokasi Kerja dalam 1 (satu) Daerah Provinsi;17;30000000;2026
785;2.07.05.1.01;Pengesahan Peraturan Perusahaan dan Pendaftaran Perjanjian Kerja Bersama untuk yang Mempunyai Wilayah Kerja lebih dari 1 (satu) Kabupaten/Kota;17;11449885200;2026
785;2.07.05.1.02;Pencegahan dan Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (satu) Daerah Provinsi;17;119999900;2026
785;2.07.05.1.03;Penetapan Upah Minimum Provinsi (UMP), Upah Minimum Sektoral Provinsi (UMSP), Upah Minimum Kabupaten/Kota (UMK), dan Upah Minimum Sektoral Kabupaten/Kota (UMSK);17;99999900;2026
786;2.07.06.1.01;Penyelenggaraan Pengawasan Ketenagakerjaan;17;1379972000;2026
787;3.32.02.1.01;Pencadangan Tanah untuk Kawasan Transmigrasi;17;600000250;2026
788;3.32.03.1.01;Penataan Persebaran Penduduk yang Berasal dari Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi;17;850000000;2026
789;3.32.04.1.01;Pengembangan Satuan Permukiman pada Tahap Pemantapan;17;799999969;2026
790;6.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;48;41000000;2026
790;6.01.01.1.02;Administrasi Keuangan Perangkat Daerah;48;19779393815;2026
"790;6.01.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;48;34500000;2026"
790;6.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;48;1681900000;2026
790;6.01.01.1.06;Administrasi Umum Perangkat Daerah;48;687774550;2026
"790;6.01.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;48;113000000;2026"
"790;6.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;48;2431581438;2026"
790;6.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;48;633990000;2026
791;6.01.02.1.01;Penyelenggaraan Pengawasan Internal;48;3242744000;2026
791;6.01.02.1.02;Penyelenggaraan Pengawasan dengan Tujuan Tertentu;48;647110000;2026
"792;6.01.03.1.01;Perumusan Kebijakan Teknis di Bidang

Pengawasan dan Fasilitasi Pengawasan;48;57750000;2026"
792;6.01.03.1.02;Pendampingan dan Asistensi;48;383600000;2026
793;1.05.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;47;30000000;2026
793;1.05.01.1.02;Administrasi Keuangan Perangkat Daerah;47;13299852299;2026
"793;1.05.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;47;15000000;2026"
793;1.05.01.1.05;Administrasi Kepegawaian Perangkat Daerah;47;5000000;2026
793;1.05.01.1.06;Administrasi Umum Perangkat Daerah;47;339566700;2026
"793;1.05.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;47;0;2026"
"793;1.05.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;47;2840408832;2026"
793;1.05.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;47;569962500;2026
794;1.05.02.1.01;Penanganan Gangguan Ketenteraman dan Ketertiban Umum Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi;47;689998650;2026
794;1.05.02.1.02;Penegakan Peraturan Daerah Provinsi dan Peraturan Gubernur;47;167255850;2026
794;1.05.02.1.03;Pembinaan Penyidik Pegawai Negeri Sipil (PPNS) Provinsi;47;142723484;2026
795;1.05.04.1.01;Penyelenggaraan Pemetaan Rawan Bencana Kebakaran;47;799274400;2026
795;1.05.04.1.02;Pembinaan dan Pengawasan Pencegahan, Penanggulangan, Penyelamatan Kebakaran dan Penyelamatan Non Kebakaran;47;199999850;2026
796;4.02.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;46;368418400;2026
796;4.02.01.1.02;Administrasi Keuangan Perangkat Daerah;46;11090567188;2026
"796;4.02.01.1.03;Administrasi Barang Milik Daerah pada

Perangkat Daerah;46;98933000;2026"
796;4.02.01.1.05;Administrasi Kepegawaian Perangkat Daerah;46;447538710;2026
796;4.02.01.1.06;Administrasi Umum Perangkat Daerah;46;975077600;2026
"796;4.02.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;46;0;2026"
"796;4.02.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;46;5503619932;2026"
796;4.02.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;46;2929200000;2026
796;4.02.01.1.15;Layanan Keuangan dan Kesejahteraan DPRD;46;41282599640;2026
796;4.02.01.1.16;Layanan Administrasi DPRD;46;1513055746;2026
797;4.02.02.1.01;Pembentukan Perda dan Peraturan DPRD;46;5764443170;2026
797;4.02.02.1.02;Pembahasan Kebijakan Anggaran;46;1476978000;2026
797;4.02.02.1.03;Pengawasan Penyelenggaraan Pemerintahan;46;11405732000;2026
797;4.02.02.1.04;Peningkatan Kapasitas DPRD;46;13855135500;2026
797;4.02.02.1.05;Penyerapan dan Penghimpunan Aspirasi Masyarakat;46;16646133000;2026
797;4.02.02.1.06;Pelaksanaan dan Pengawasan Kode Etik DPRD;46;0;2026
797;4.02.02.1.07;Pembahasan Kerja Sama Daerah;46;77914750;2026
797;4.02.02.1.08;Fasilitasi Tugas DPRD;46;11147869930;2026


799;4.01.01.1.06;Administrasi Umum Perangkat Daerah;44;112621500;2026
"799;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;44;965638675;2026"
800;4.01.08.1.01;Pengendalian Administrasi Pelaksanaan Pembangunan Daerah;44;490589250;2026
800;4.01.08.1.02;Pelaporan Pelaksanaan Pembangunan Daerah;44;844230355;2026
801;4.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;41;99999750;2026
801;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;41;616320000;2026
801;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;41;161291750;2026
801;4.01.01.1.06;Administrasi Umum Perangkat Daerah;41;1001538000;2026
"801;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;41;0;2026"
801;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;41;620872000;2026
801;4.01.01.1.13;Fasilitasi Materi dan Komunikasi Pimpinan;41;749999783;2026
801;4.01.01.1.14;Fasilitasi Keprotokolan;41;749994000;2026
802;4.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;42;18610000;2026
802;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;42;373590000;2026
802;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;42;115947000;2026
802;4.01.01.1.06;Administrasi Umum Perangkat Daerah;42;438652400;2026
"802;4.01.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;42;90096800;2026"
"802;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;42;119578100;2026"
802;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;42;256770000;2026
803;4.01.05.1.01;Fasilitasi Penyusunan Perundang-Undangan;42;894998700;2026
803;4.01.05.1.02;Fasilitasi Bantuan Hukum;42;691757000;2026
804;4.01.01.1.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;37;30720290;2026
804;4.01.01.1.02;Administrasi Keuangan Perangkat Daerah;37;844710000;2026
804;4.01.01.1.05;Administrasi Kepegawaian Perangkat Daerah;37;50080000;2026
804;4.01.01.1.06;Administrasi Umum Perangkat Daerah;37;200616450;2026
"804;4.01.01.1.07;Pengadaan Barang Milik Daerah Penunjang

Urusan Pemerintah Daerah;37;24571160;2026"
"804;4.01.01.1.08;Penyediaan Jasa Penunjang Urusan

Pemerintahan Daerah;37;72242250;2026"
804;4.01.01.1.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;37;317060000;2026
805;4.01.04.1.01;Fasilitasi Pembinaan Mental Spiritual;37;78488285482;2026
805;4.01.04.1.02;Fasilitasi Pengembangan Kesejahteraan Rakyat Pelayanan Dasar;37;57797999985;2026
805;4.01.04.1.03;Fasilitasi Pengembangan Kesejahteraan Rakyat Non Pelayanan Dasar;37;1194000000;2026
